state,district,age_0_5,age_5_17,age_18_greater,total_enrol,share_0_5,share_5_17,share_18_plus,child_to_adult_ratio,age_category,cv_enrol,child_share,cluster
Maharashtra,Nandurbar,5839,2005,213,8057,0.7247114310537421,0.24885192999875885,0.02643663894749907,36.82629107979492,Child-Heavy,1.8140521795816573,0.973563361052501,0
Maharashtra,Nandurbar *,45,16,1,62,0.7258064516129032,0.25806451612903225,0.016129032258064516,60.9999999939,Child-Heavy,0.5381162097489964,0.9838709677419355,4
Maharashtra,Nashik,14464,4587,256,19307,0.74915833635469,0.23758222406381105,0.013259439581498939,74.41796874997094,Child-Heavy,0.9987278557136693,0.986740560418501,0
Maharashtra,Osmanabad,2857,638,10,3505,0.8151212553495008,0.18202567760342367,0.0028530670470756064,349.499999996505,Child-Heavy,0.9570452122485028,0.9971469329529244,0
Maharashtra,Palghar,5496,2120,126,7742,0.7098940842159649,0.2738310514079049,0.0162748643761302,60.444444444396474,Child-Heavy,1.0858324601650562,0.9837251356238699,0
Maharashtra,Parbhani,4521,923,131,5575,0.8109417040358744,0.16556053811659194,0.02349775784753363,41.557251908365224,Child-Heavy,0.9125419855950906,0.9765022421524663,0
Maharashtra,Pune,23258,6308,1110,30676,0.7581822923458078,0.2056330681966358,0.03618463945755639,26.636036036033634,Child-Heavy,1.5287843455113221,0.9638153605424435,0
Maharashtra,Raigad,1506,454,89,2049,0.7349926793557833,0.2215714982918497,0.04343582235236701,22.022471910087614,Child-Heavy,2.174129814855068,0.956564177647633,1
Maharashtra,Raigarh,2698,450,0,3148,0.8570520965692503,0.14294790343074967,0.0,31480000000000.0,Child-Heavy,0.5326630020475251,1.0,0
Maharashtra,Ratnagiri,2267,213,32,2512,0.902468152866242,0.08479299363057324,0.012738853503184714,77.4999999997578,Child-Heavy,0.7331274548739687,0.9872611464968153,0
Maharashtra,Sangli,5330,1727,132,7189,0.7414104882459313,0.24022812630407567,0.018361385449993044,53.46212121208072,Child-Heavy,1.7463447852347493,0.9816386145500069,0
Maharashtra,Satara,4918,707,153,5778,0.851159570785739,0.12236067843544479,0.0264797507788162,36.76470588232891,Child-Heavy,0.8474125775183402,0.9735202492211839,0
Maharashtra,Sindhudurg,1088,55,20,1163,0.9355116079105761,0.04729148753224419,0.017196904557179708,57.149999999714254,Child-Heavy,0.6643718666089218,0.9828030954428203,4
Maharashtra,Solapur,9252,2454,243,11949,0.7742907356264123,0.205372834546824,0.020336429826763747,48.17283950615302,Child-Heavy,0.8760717349375099,0.9796635701732362,0
Maharashtra,Thane,23652,9970,859,34481,0.6859429830921377,0.2891447463820655,0.024912270525796816,39.14086146681733,Child-Heavy,1.2860430636332378,0.9750877294742033,0
Maharashtra,Wardha,1791,81,5,1877,0.9541822056473095,0.043153969099627064,0.002663825253063399,374.399999992512,Child-Heavy,0.762603147279799,0.9973361747469366,0
Maharashtra,Washim,2684,271,43,2998,0.895263509006004,0.090393595730487,0.014342895263509006,68.72093023239832,Child-Heavy,1.2526770770711388,0.985657104736491,0
Maharashtra,Yavatmal,5771,1273,198,7242,0.7968793151063243,0.17578017122341894,0.027340513670256836,35.57575757573961,Child-Heavy,1.3740930878432396,0.9726594863297432,0
Manipur,Bishnupur,424,442,38,904,0.4690265486725664,0.4889380530973451,0.0420353982300885,22.789473684150554,Child-Heavy,1.7466071834664296,0.9579646017699115,4
Manipur,Chandel,235,474,5,714,0.3291316526610644,0.6638655462184874,0.0070028011204481795,141.799999997164,Child-Heavy,0.9580834603279047,0.9929971988795518,4
Manipur,Churachandpur,1109,1442,98,2649,0.4186485466213666,0.5443563608909022,0.03699509248773122,26.030612244871396,Child-Heavy,1.7734628516330788,0.9630049075122689,0
Manipur,Imphal East,448,425,8,881,0.5085130533484676,0.48240635641316687,0.009080590238365494,109.12499999863594,Child-Heavy,0.6268651483675068,0.9909194097616345,4
Manipur,Imphal West,543,493,27,1063,0.510818438381938,0.46378174976481656,0.02539981185324553,38.37037037022826,Child-Heavy,0.9126611138375853,0.9746001881467545,4
Manipur,Jiribam,24,32,0,56,0.42857142857142855,0.5714285714285714,0.0,560000000000.0,Child-Heavy,0.6627622699619511,1.0,4
Manipur,Kakching,26,47,0,73,0.3561643835616438,0.6438356164383562,0.0,730000000000.0,Child-Heavy,0.5805209603619155,1.0,4
Manipur,Senapati,673,621,15,1309,0.5141329258976318,0.4744079449961803,0.01145912910618793,86.26666666609155,Child-Heavy,0.6643558874585862,0.9885408708938122,4
Manipur,Tamenglong,280,586,27,893,0.3135498320268757,0.6562150055991042,0.030235162374020158,32.07407407395528,Child-Heavy,0.6297317753193584,0.9697648376259799,4
Manipur,Thoubal,304,449,5,758,0.40105540897097625,0.5923482849604221,0.006596306068601583,150.599999996988,Child-Heavy,0.7061512244493323,0.9934036939313984,4
Manipur,Ukhrul,303,384,14,701,0.4322396576319544,0.5477888730385164,0.019971469329529243,49.07142857107806,Child-Heavy,0.6866936997675717,0.9800285306704708,4
Meghalaya,East Garo Hills,752,1707,483,2942,0.2556084296397009,0.580217539089055,0.16417403127124405,5.091097308487559,Child-Heavy,2.3236595572475394,0.8358259687287559,3
Meghalaya,East Jaintia Hills,982,1481,565,3028,0.3243064729194188,0.4891017173051519,0.18659180977542933,4.359292035397458,Child-Heavy,2.9748413552131043,0.8134081902245707,3
Meghalaya,East Khasi Hills,4170,10080,3945,18195,0.2291838417147568,0.5539983511953833,0.21681780708985984,3.6121673003801367,Child-Heavy,3.1662783770748324,0.7831821929101401,3
Meghalaya,Eastern West Khasi Hills,3,131,70,204,0.014705882352941176,0.6421568627450981,0.3431372549019608,1.9142857142829794,Child-Heavy,1.1266588966133262,0.6568627450980392,3
Meghalaya,Kamrup,13,71,20,104,0.125,0.6826923076923077,0.19230769230769232,4.199999999979,Child-Heavy,0.0,0.8076923076923077,3
Meghalaya,North Garo Hills,241,910,278,1429,0.16864940517844645,0.6368089573128062,0.19454163750874737,4.140287769782684,Child-Heavy,3.849865330703198,0.8054583624912526,1
Meghalaya,Ri Bhoi,1329,2776,1124,5229,0.25415949512335057,0.5308854465480971,0.2149550583285523,3.652135231316401,Child-Heavy,2.810327743211465,0.7850449416714477,3
Meghalaya,South Garo Hills,510,1863,486,2859,0.1783840503672613,0.6516264428121721,0.16998950682056663,4.882716049381711,Child-Heavy,2.98278644272853,0.8300104931794334,1
Meghalaya,South West Garo Hills,1539,1084,359,2982,0.5160965794768612,0.36351441985244803,0.12038900067069082,7.306406685234734,Child-Heavy,2.9288536754359042,0.8796109993293092,1
Meghalaya,South West Khasi Hills,760,1273,407,2440,0.3114754098360656,0.5217213114754098,0.1668032786885246,4.995085995084768,Child-Heavy,3.1667990655731266,0.8331967213114754,1
Meghalaya,West Garo Hills,3654,4063,1005,8722,0.4189406099518459,0.46583352442100434,0.11522586562714973,7.678606965173365,Child-Heavy,3.1467953278693193,0.8847741343728502,1
Meghalaya,West Jaintia Hills,2046,2933,908,5887,0.34754543910310853,0.4982164090368609,0.15423815186003056,5.48348017621085,Child-Heavy,2.66224933988004,0.8457618481399694,1
Meghalaya,West Khasi Hills,1327,1690,560,3577,0.3709812692200168,0.47246295778585407,0.15655577299412915,5.387499999999037,Child-Heavy,2.2328960756005074,0.8434442270058709,3
Mizoram,Aizawl,733,222,47,1002,0.7315369261477046,0.2215568862275449,0.046906187624750496,20.31914893612698,Child-Heavy,0.6598644780159628,0.9530938123752495,4
Mizoram,Champhai,741,257,83,1081,0.6854764107308048,0.23774283071230343,0.07678075855689177,12.024096385527681,Child-Heavy,3.027363277925421,0.9232192414431082,1
Mizoram,Kolasib,175,49,35,259,0.6756756756756757,0.1891891891891892,0.13513513513513514,6.399999999981714,Child-Heavy,2.462941992372532,0.8648648648648649,3
Mizoram,Lawngtlai,1138,375,86,1599,0.7116948092557849,0.23452157598499063,0.05378361475922452,17.593023255793497,Child-Heavy,2.70503703525998,0.9462163852407754,1
Mizoram,Lunglei,513,110,68,691,0.7424023154848046,0.15918958031837915,0.09840810419681621,9.16176470586888,Child-Heavy,2.69233191231841,0.9015918958031838,1
Mizoram,Mamit,115,23,3,141,0.8156028368794326,0.16312056737588654,0.02127659574468085,45.99999999846667,Child-Heavy,1.0700128672850413,0.9787234042553191,4
Mizoram,Mammit,47,4,0,51,0.9215686274509803,0.0784313725490196,0.0,510000000000.0,Child-Heavy,0.6543870382265942,1.0,4
Mizoram,Saiha,351,165,63,579,0.6062176165803109,0.2849740932642487,0.10880829015544041,8.190476190463189,Child-Heavy,2.9100280046547606,0.8911917098445596,1
Mizoram,Serchhip,75,15,6,96,0.78125,0.15625,0.0625,14.99999999975,Child-Heavy,0.8533910904243515,0.9375,4
Nagaland,Chumukedima,30,84,41,155,0.1935483870967742,0.5419354838709678,0.2645161290322581,2.780487804871267,Child-Heavy,3.321429664502661,0.735483870967742,3
Nagaland,Dimapur,1045,1184,160,2389,0.43742151527835915,0.4956048555881122,0.06697362913352867,13.931249999991294,Child-Heavy,3.0024953125462326,0.9330263708664713,1
Nagaland,Kiphire,157,584,46,787,0.19949174078780177,0.7420584498094028,0.05844980940279543,16.108695652138895,Child-Heavy,2.312857525061197,0.9415501905972046,1
Nagaland,Kohima,541,854,104,1499,0.3609072715143429,0.5697131420947298,0.06937958639092728,13.41346153844864,Child-Heavy,3.316708291137086,0.9306204136090727,1
Nagaland,Longleng,205,422,48,675,0.3037037037037037,0.6251851851851852,0.07111111111111111,13.062499999972786,Child-Heavy,3.96939319596466,0.9288888888888889,1
Nagaland,Mokokchung,125,300,42,467,0.2676659528907923,0.6423982869379015,0.08993576017130621,10.119047619023526,Child-Heavy,3.7777110655181447,0.9100642398286938,1
Nagaland,Mon,608,1037,141,1786,0.3404255319148936,0.5806270996640538,0.07894736842105263,11.666666666658394,Child-Heavy,2.9539543480895065,0.9210526315789473,1
Nagaland,Noklak,60,203,37,300,0.2,0.6766666666666666,0.12333333333333334,7.108108108088897,Child-Heavy,2.9186064876092233,0.8766666666666667,1
Nagaland,Peren,503,643,99,1245,0.40401606425702813,0.5164658634538153,0.07951807228915662,11.575757575745882,Child-Heavy,3.289519892200429,0.9204819277108434,1
Nagaland,Phek,285,636,39,960,0.296875,0.6625,0.040625,23.61538461532406,Child-Heavy,3.6968205218763224,0.959375,1
Nagaland,Shamator,3,221,23,247,0.012145748987854251,0.8947368421052632,0.0931174089068826,9.739130434740265,Child-Heavy,1.355407533082843,0.9068825910931174,4
Nagaland,Tuensang,476,717,68,1261,0.3774781919111816,0.5685963521015067,0.05392545598731166,17.544117647033023,Child-Heavy,3.6805386255919452,0.9460745440126883,1
Nagaland,Wokha,117,363,30,510,0.22941176470588234,0.711764705882353,0.058823529411764705,15.999999999946668,Child-Heavy,3.2210290156104167,0.9411764705882353,1
Nagaland,Zunheboto,119,417,41,577,0.20623916811091855,0.7227036395147314,0.07105719237435008,13.07317073167543,Child-Heavy,3.0594591671844875,0.92894280762565,1
Odisha,Angul,2354,376,13,2743,0.8581844695588772,0.13707619394823187,0.004739336492890996,209.99999999838462,Child-Heavy,0.6757024948748269,0.9952606635071091,0
Odisha,Anugul,76,20,0,96,0.7916666666666666,0.20833333333333334,0.0,960000000000.0,Child-Heavy,0.7065288433474385,1.0,4
Odisha,Balangir,3866,863,51,4780,0.8087866108786611,0.1805439330543933,0.010669456066945606,92.72549019589661,Child-Heavy,0.6153149247310503,0.9893305439330544,0
Odisha,Baleshwar,541,145,0,686,0.7886297376093294,0.21137026239067055,0.0,6860000000000.0,Child-Heavy,0.5757237833267037,1.0,4
Odisha,Baleswar,3629,841,3,4473,0.8113123183545718,0.18801699083389226,0.0006706908115358819,1489.9999999503334,Child-Heavy,0.5640254244120894,0.9993293091884641,0
Odisha,Bargarh,4120,758,2,4880,0.8442622950819673,0.15532786885245903,0.0004098360655737705,2438.99999987805,Child-Heavy,0.609949046355045,0.9995901639344262,0
Odisha,Baudh,95,25,0,120,0.7916666666666666,0.20833333333333334,0.0,1200000000000.0,Child-Heavy,0.7348469228018853,1.0,4
Odisha,Bhadrak,3217,1051,14,4282,0.7512844465203176,0.24544605324614666,0.003269500233535731,304.85714285496533,Child-Heavy,0.6159225589172135,0.9967304997664642,0
Odisha,Boudh,1041,207,1,1249,0.833466773418735,0.16573258606885508,0.0008006405124099279,1247.9999998752,Child-Heavy,0.6004487136884801,0.9991993594875901,4
Odisha,Cuttack,3797,957,13,4767,0.7965177260331445,0.20075519194461927,0.0027270820222362073,365.69230768949467,Child-Heavy,0.6356046817287777,0.9972729179777637,0
Odisha,Debagarh,695,79,5,779,0.8921694480102695,0.10141206675224647,0.006418485237483954,154.799999996904,Child-Heavy,0.6583806644799118,0.993581514762516,4
Odisha,Dhenkanal,2218,482,7,2707,0.819357222016993,0.17805688954562246,0.0025858884373845584,385.7142857087755,Child-Heavy,0.6280399267737549,0.9974141115626155,0
Odisha,Gajapati,1628,309,18,1955,0.8327365728900256,0.15805626598465472,0.009207161125319692,107.61111111051328,Child-Heavy,0.6309039350845744,0.9907928388746803,0
Odisha,Ganjam,6495,964,8,7467,0.8698272398553636,0.12910137940270525,0.0010713807419311639,932.3749999883453,Child-Heavy,0.6218646274410305,0.9989286192580689,0
Odisha,Jagatsinghapur,2188,236,18,2442,0.895986895986896,0.09664209664209664,0.007371007371007371,134.66666666591854,Child-Heavy,0.7664214758014436,0.9926289926289926,0
Odisha,Jagatsinghpur,244,32,0,276,0.8840579710144928,0.11594202898550725,0.0,2760000000000.0,Child-Heavy,0.6755792435992781,1.0,4
Odisha,Jajapur,1165,271,0,1436,0.8112813370473537,0.18871866295264625,0.0,14360000000000.0,Child-Heavy,0.5676682742142889,1.0,4
Odisha,Jajpur,1302,332,39,1673,0.7782426778242678,0.19844590555887626,0.023311416616855946,41.897435897328464,Child-Heavy,0.6302244033733828,0.976688583383144,0
Odisha,Jharsuguda,1009,85,0,1094,0.9223034734917733,0.07769652650822668,0.0,10940000000000.0,Child-Heavy,0.6439293750165705,1.0,4
Odisha,Kalahandi,3285,1051,63,4399,0.7467606274153217,0.23891793589452148,0.014321436690156853,68.82539682528758,Child-Heavy,0.694724496989034,0.9856785633098432,0
Odisha,Kandhamal,2499,415,8,2922,0.8552361396303901,0.14202600958247774,0.0027378507871321013,364.2499999954469,Child-Heavy,0.747187837610356,0.9972621492128679,0
Odisha,Kendrapara,2861,658,37,3556,0.8045556805399325,0.18503937007874016,0.010404949381327334,95.10810810785105,Child-Heavy,0.5843941186725057,0.9895950506186727,0
Odisha,Kendujhar,4169,970,13,5152,0.8092003105590062,0.18827639751552794,0.0025232919254658385,395.3076923046515,Child-Heavy,0.7563095492953061,0.9974767080745341,0
Odisha,Khorda,2742,537,134,3413,0.8033987694110754,0.1573395839437445,0.03926164664518019,24.470149253713085,Child-Heavy,0.552477807172724,0.9607383533548198,0
Odisha,Khordha,490,116,13,619,0.7915993537964459,0.18739903069466882,0.0210016155088853,46.61538461502604,Child-Heavy,1.2150339271585584,0.9789983844911146,4
Odisha,Koraput,2845,1065,46,3956,0.7191607684529828,0.269211324570273,0.011627906976744186,84.99999999981522,Child-Heavy,0.6726084752152576,0.9883720930232558,0
Odisha,Malkangiri,2164,461,4,2629,0.8231266641308482,0.17535184480791174,0.0015214910612400153,656.2499999835937,Child-Heavy,0.9034364529422267,0.99847850893876,0
Odisha,Mayurbhanj,6111,1811,34,7956,0.7680995475113123,0.2276269482151835,0.004273504273504274,232.9999999993147,Child-Heavy,0.7016380910630102,0.9957264957264957,0
Odisha,Nabarangapur,4058,1924,60,6042,0.6716319099635882,0.31843760344256866,0.009930486593843098,99.69999999983384,Child-Heavy,0.7398008884023517,0.9900695134061569,0
Odisha,Nabarangpur,240,103,12,355,0.676056338028169,0.29014084507042254,0.03380281690140845,28.58333333309514,Child-Heavy,0.0,0.9661971830985916,4
Odisha,Nayagarh,2003,257,11,2271,0.8819903126376046,0.11316600616468515,0.0048436811977102595,205.45454545267768,Child-Heavy,0.6539438424857084,0.9951563188022898,0
Odisha,Nuapada,1598,396,2,1996,0.8006012024048096,0.19839679358717435,0.001002004008016032,996.99999995015,Child-Heavy,0.7088290746237071,0.9989979959919839,0
Odisha,Puri,2696,471,4,3171,0.8502049826553137,0.14853358561967833,0.001261431725007884,791.7499999802062,Child-Heavy,0.5854823455224366,0.9987385682749921,0
Odisha,Rayagada,2294,647,3,2944,0.7792119565217391,0.21976902173913043,0.0010190217391304348,980.3333333006556,Child-Heavy,0.7175103386310618,0.9989809782608696,0
Odisha,Sambalpur,2142,298,1,2441,0.8775092175337976,0.1220811142974191,0.00040966816878328555,2439.999999756,Child-Heavy,0.6182447676419853,0.9995903318312167,0
Odisha,Sonapur,919,150,1,1070,0.8588785046728972,0.14018691588785046,0.0009345794392523365,1068.9999998931,Child-Heavy,0.6120812918422736,0.9990654205607477,4
Odisha,Subarnapur,148,19,0,167,0.8862275449101796,0.11377245508982035,0.0,1670000000000.0,Child-Heavy,0.6409860486678761,1.0,4
Odisha,Sundargarh,407,92,0,499,0.8156312625250501,0.1843687374749499,0.0,4990000000000.0,Child-Heavy,0.6268632263532679,1.0,4
Odisha,Sundergarh,2812,557,14,3383,0.8312148980195093,0.16464676322790422,0.004138338752586462,240.64285714113828,Child-Heavy,0.5995409832393019,0.9958616612474136,0
Puducherry,Karaikal,421,31,8,460,0.9152173913043479,0.06739130434782609,0.017391304347826087,56.49999999929375,Child-Heavy,0.4925581063229416,0.982608695652174,4
Puducherry,Pondicherry,659,49,0,708,0.9307909604519774,0.0692090395480226,0.0,7080000000000.0,Child-Heavy,0.5825199965053816,1.0,4
Puducherry,Puducherry,651,53,17,721,0.9029126213592233,0.07350901525658807,0.023578363384188627,41.41176470563876,Child-Heavy,0.5871680182873066,0.9764216366158114,4
Punjab,Amritsar,5287,1327,216,6830,0.7740849194729136,0.19428989751098097,0.03162518301610542,30.620370370356195,Child-Heavy,1.0137251752436867,0.9683748169838946,0
Punjab,Barnala,899,76,8,983,0.9145473041709054,0.07731434384537131,0.008138351983723296,121.87499999847657,Child-Heavy,0.7352181736474515,0.9918616480162766,4
Punjab,Bathinda,2300,282,18,2600,0.8846153846153846,0.10846153846153846,0.006923076923076923,143.44444444364754,Child-Heavy,0.6041338370892534,0.9930769230769231,0
Punjab,Faridkot,771,95,9,875,0.8811428571428571,0.10857142857142857,0.010285714285714285,96.22222222115309,Child-Heavy,0.7018108356041345,0.9897142857142857,4
Punjab,Fatehgarh Sahib,841,139,12,992,0.8477822580645161,0.14012096774193547,0.012096774193548387,81.66666666598611,Child-Heavy,0.598170879321544,0.9879032258064516,4
Punjab,Fazilka,1402,227,10,1639,0.8553996339231239,0.13849908480780965,0.006101281269066504,162.899999998371,Child-Heavy,0.7284221520182751,0.9938987187309336,0
Punjab,Ferozepur,1046,99,5,1150,0.9095652173913044,0.08608695652173913,0.004347826086956522,228.99999999542,Child-Heavy,0.7041370131524152,0.9956521739130435,4
Punjab,Firozpur,149,23,0,172,0.8662790697674418,0.13372093023255813,0.0,1720000000000.0,Child-Heavy,0.6901446247348696,1.0,4
Punjab,Gurdaspur,4005,538,97,4640,0.8631465517241379,0.11594827586206896,0.020905172413793104,46.835051546343465,Child-Heavy,0.9426405807589205,0.9790948275862068,0
Punjab,Hoshiarpur,3411,394,200,4005,0.851685393258427,0.09837702871410736,0.049937578027465665,19.024999999990488,Child-Heavy,1.2505917381959417,0.9500624219725343,0
Punjab,Jalandhar,3225,711,69,4005,0.8052434456928839,0.17752808988764046,0.017228464419475654,57.04347826078689,Child-Heavy,0.6559510898227617,0.9827715355805243,0
Punjab,Kapurthala,2024,435,651,3110,0.6508038585209003,0.13987138263665594,0.20932475884244373,3.7772657450071,Child-Heavy,1.9833501349384055,0.7906752411575562,3
Punjab,Ludhiana,11003,4278,725,16006,0.6874297138573036,0.2672747719605148,0.04529551418218168,21.077241379307438,Child-Heavy,2.1578838728980205,0.9547044858178184,0
Punjab,Malerkotla,518,110,6,634,0.8170347003154574,0.17350157728706625,0.00946372239747634,104.66666666492222,Child-Heavy,0.7093840941446581,0.9905362776025237,4
Punjab,Mansa,950,100,19,1069,0.8886810102899907,0.09354536950420954,0.01777362020579981,55.26315789444599,Child-Heavy,0.7178756009387104,0.9822263797942002,4
Punjab,Moga,1267,156,34,1457,0.8695950583390528,0.10706932052161977,0.023335621139327384,41.85294117634749,Child-Heavy,0.6441492985404587,0.9766643788606726,4
Punjab,Muktsar,208,16,0,224,0.9285714285714286,0.07142857142857142,0.0,2240000000000.0,Child-Heavy,0.6883975604204217,1.0,4
Punjab,Nawanshahr,137,16,0,153,0.8954248366013072,0.10457516339869281,0.0,1530000000000.0,Child-Heavy,0.8326663997586974,1.0,4
Punjab,Pathankot,743,46,12,801,0.9275905118601748,0.05742821473158552,0.0149812734082397,65.74999999945209,Child-Heavy,0.7653935576415779,0.9850187265917604,4
Punjab,Patiala,3278,622,69,3969,0.8259007306626355,0.15671453766691862,0.017384731670445956,56.52173913035286,Child-Heavy,1.2243012732757812,0.9826152683295541,0
Punjab,Rupnagar,1103,87,12,1202,0.9176372712146422,0.0723793677204659,0.009983361064891847,99.16666666584028,Child-Heavy,0.7257087214159819,0.9900166389351082,4
Punjab,S.A.S Nagar,433,164,34,631,0.6862123613312203,0.25990491283676703,0.05388272583201268,17.55882352936012,Child-Heavy,0.1501621373676186,0.9461172741679873,4
Punjab,S.A.S Nagar(Mohali),155,22,0,177,0.8757062146892656,0.12429378531073447,0.0,1770000000000.0,Child-Heavy,0.6960899188411527,1.0,4
Punjab,Sangrur,1924,181,28,2133,0.9020159399906236,0.08485700890764182,0.013127051101734646,75.17857142830294,Child-Heavy,0.8236883339222391,0.9868729488982654,0
Punjab,Sas Nagar (Mohali),1811,393,50,2254,0.8034605146406388,0.1743566992014197,0.022182786157941437,44.07999999991184,Child-Heavy,1.0814062278511951,0.9778172138420586,0
Punjab,Shaheed Bhagat Singh Nagar,677,88,39,804,0.8420398009950248,0.10945273631840796,0.048507462686567165,19.615384615334317,Child-Heavy,0.7335109164845824,0.9514925373134329,4
Punjab,Sri Muktsar Sahib,809,106,8,923,0.8764897074756229,0.11484290357529794,0.00866738894907909,114.37499999857032,Child-Heavy,0.6448967363080594,0.9913326110509209,4
Punjab,Tarn Taran,2434,262,18,2714,0.8968312453942521,0.09653647752394989,0.006632277081798084,149.7777777769457,Child-Heavy,0.9994781223677265,0.993367722918202,0
Rajasthan,Ajmer,7878,2587,146,10611,0.7424370935821317,0.24380360003769672,0.01375930638017152,71.67808219173173,Child-Heavy,0.7861889904670905,0.9862406936198285,0
Rajasthan,Alwar,12914,6438,288,19640,0.6575356415478615,0.3278004073319756,0.014663951120162933,67.19444444442112,Child-Heavy,0.6789353138936842,0.9853360488798371,0
Rajasthan,Banswara,3897,2775,26,6698,0.5818154673036727,0.4143027769483428,0.003881755747984473,256.61538461439767,Child-Heavy,0.6838402647650057,0.9961182442520156,0
Rajasthan,Baran,4326,1608,77,6011,0.7196805855930793,0.26750956579604057,0.012809848610880054,77.06493506483498,Child-Heavy,0.8940521318307973,0.9871901513891199,0
Rajasthan,Barmer,9798,4972,91,14861,0.6593096023147836,0.33456698741672836,0.006123410268487989,162.30769230751395,Child-Heavy,0.6890846480369797,0.993876589731512,0
Rajasthan,Bharatpur,9193,5928,168,15289,0.6012819674275623,0.3877297403361894,0.010988292236248283,90.00595238089882,Child-Heavy,0.728952640640457,0.9890117077637517,0
Rajasthan,Bhilwara,7533,2880,182,10595,0.7109957527135441,0.27182633317602645,0.01717791411042945,57.21428571425428,Child-Heavy,0.8291198848666907,0.9828220858895705,0
Rajasthan,Bikaner,6047,4790,187,11024,0.5485304789550073,0.4345065312046444,0.01696298984034833,57.951871657723025,Child-Heavy,0.8959933885999339,0.9830370101596517,0
Rajasthan,Bundi,3371,1305,124,4800,0.7022916666666666,0.271875,0.025833333333333333,37.70967741932443,Child-Heavy,1.0100520150213217,0.9741666666666666,0
Rajasthan,Chittaurgarh,168,53,0,221,0.7601809954751131,0.2398190045248869,0.0,2210000000000.0,Child-Heavy,0.7329579893769911,1.0,4
Rajasthan,Chittorgarh,3130,1688,122,4940,0.6336032388663968,0.3417004048582996,0.024696356275303644,39.49180327865616,Child-Heavy,2.082833746295831,0.9753036437246965,0
Rajasthan,Churu,7341,3955,151,11447,0.6413033982702891,0.34550537258670394,0.013191229143006902,74.80794701981802,Child-Heavy,1.0777004255869675,0.986808770856993,0
Rajasthan,Dausa,4116,1737,48,5901,0.697508896797153,0.29435688866293847,0.00813421453990849,121.93749999974595,Child-Heavy,0.630020934882716,0.9918657854600914,0
Rajasthan,Dhaulpur,42,29,0,71,0.5915492957746479,0.4084507042253521,0.0,710000000000.0,Child-Heavy,0.6809910242804242,1.0,4
Rajasthan,Dholpur,4967,2375,145,7487,0.66341658875384,0.31721650861493256,0.01936690263122746,50.634482758585776,Child-Heavy,1.5539100714661886,0.9806330973687726,0
Rajasthan,Dungarpur,3790,2587,53,6430,0.5894245723172629,0.40233281493001555,0.008242612752721618,120.32075471675411,Child-Heavy,0.6197326021250529,0.9917573872472785,0
Rajasthan,Ganganagar,4007,1217,41,5265,0.7610636277302943,0.23114909781576448,0.00778727445394112,127.41463414603069,Child-Heavy,0.7578885472739176,0.9922127255460589,0
Rajasthan,Hanumangarh,3221,1071,41,4333,0.743364874221094,0.24717285945072698,0.00946226632817909,104.68292682901297,Child-Heavy,0.9310957765247564,0.990537733671821,0
Rajasthan,Jaipur,19240,8375,703,28318,0.6794265131718342,0.29574828730842573,0.024825199519740094,39.281650071118165,Child-Heavy,1.0961980862064726,0.97517480048026,0
Rajasthan,Jaisalmer,1556,1072,50,2678,0.5810306198655714,0.40029873039581776,0.018670649738610903,52.55999999989488,Child-Heavy,0.7500804546536556,0.9813293502613891,0
Rajasthan,Jalor,7648,5610,211,13469,0.5678224070086866,0.4165119904966961,0.015665602494617268,62.83412322271904,Child-Heavy,1.2617228674573673,0.9843343975053827,0
Rajasthan,Jalore,241,150,13,404,0.5965346534653465,0.3712871287128713,0.03217821782178218,30.076923076691717,Child-Heavy,1.4072125051329278,0.9678217821782178,4
Rajasthan,Jhalawar,4835,1944,56,6835,0.7073884418434528,0.28441843452816384,0.008193123628383321,121.05357142835526,Child-Heavy,0.6990012686772514,0.9918068763716167,0
Rajasthan,Jhunjhunu,129,65,0,194,0.6649484536082474,0.33505154639175255,0.0,1940000000000.0,Child-Heavy,0.6365610565236146,1.0,4
Rajasthan,Jhunjhunun,5198,1558,78,6834,0.7606087211003805,0.2279777582674861,0.01141352063213345,86.61538461527357,Child-Heavy,0.59745384887743,0.9885864793678666,0
Rajasthan,Jodhpur,11890,5864,758,18512,0.642286084701815,0.3167675021607606,0.04094641313742437,23.42216358838741,Child-Heavy,0.9779036664698912,0.9590535868625756,0
Rajasthan,Karauli,5185,2428,107,7720,0.6716321243523317,0.3145077720207254,0.013860103626943005,71.14953271021388,Child-Heavy,0.7594737327742318,0.986139896373057,0
Rajasthan,Kota,5333,1817,103,7253,0.7352819522956018,0.25051702743692267,0.014201020267475528,69.41747572808794,Child-Heavy,0.6291043467742582,0.9857989797325244,0
Rajasthan,Nagaur,10236,4544,204,14984,0.683128670581954,0.3032568072610785,0.013614522156967433,72.45098039212135,Child-Heavy,0.7128950793299594,0.9863854778430325,0
Rajasthan,Pali,6151,2637,118,8906,0.6906579833819897,0.29609252189535146,0.013249494722658881,74.47457627112333,Child-Heavy,0.6478604979206265,0.9867505052773411,0
Rajasthan,Pratapgarh,2335,951,17,3303,0.7069330911292764,0.28792007266121705,0.0051468362095065095,193.29411764592183,Child-Heavy,0.6797007493801532,0.9948531637904934,0
Rajasthan,Rajsamand,2891,1315,28,4234,0.6828058573453,0.3105810108644308,0.006613131790269249,150.21428571374923,Child-Heavy,0.6398768733052519,0.9933868682097308,0
