state,district,total_enrolments,total_updates,update_intensity,bio_share,demo_share,cluster
Uttar Pradesh,Mirzapur,7645.0,195468.0,0.21003997609281183,0.3463060735218128,0.37385853553168513,1
Uttar Pradesh,Moradabad,21545.0,323979.0,0.07944360685004954,0.33087473528858874,0.3598883169202466,1
Uttar Pradesh,Muzaffarnagar,11949.0,305484.0,0.08731473189607519,0.32597368935976145,0.36602631064023855,1
Uttar Pradesh,Pilibhit,13635.0,271893.0,0.6710916391099361,0.34816821050589186,0.3826010202633389,2
Uttar Pradesh,Pratapgarh,10308.0,236690.0,0.1340991108426389,0.35012012984247615,0.3653270246290686,1
Uttar Pradesh,Prayagraj,2865.0,49250.0,0.006540649170553731,0.33351566911349523,0.36213650479954823,1
Uttar Pradesh,Rae Bareli,9729.0,236991.0,0.10024115793544863,0.34022325216428484,0.35896373970563383,1
Uttar Pradesh,Rampur,20110.0,280460.0,0.22042208858445347,0.3408199731191311,0.3711141832594697,1
Uttar Pradesh,Saharanpur,19166.0,358530.0,0.060166800689982466,0.3272099343016643,0.3605371012714582,1
Uttar Pradesh,Sambhal,8677.0,202936.0,0.17910694131316002,0.3459041109906782,0.3672106431076825,1
Uttar Pradesh,Sant Kabir Nagar,6169.0,169746.0,0.3019303490443581,0.3556909801114851,0.3711997761910359,1
Uttar Pradesh,Sant Ravidas Nagar,4420.0,117236.0,0.24810893279824792,0.34724153012410286,0.3737885127943521,1
Uttar Pradesh,Shahjahanpur,24291.0,303960.0,0.1888538691785013,0.335222336196558,0.36559733593458954,1
Uttar Pradesh,Shamli,8200.0,178748.0,0.20870848508745113,0.3471286820037621,0.3718795824590478,1
Uttar Pradesh,Shravasti,2535.0,0.0,0.0,0.0,0.0,0
Uttar Pradesh,Shrawasti,5117.0,119285.0,0.2949024872143298,0.3410720902891965,0.3677886692044744,1
Uttar Pradesh,Siddharth Nagar,4341.0,0.0,0.0,0.0,0.0,0
Uttar Pradesh,Siddharthnagar,14013.0,200923.0,0.1023850342084207,0.3422408980738791,0.3634042632164435,1
Uttar Pradesh,Sitapur,30854.0,433633.0,0.30004509190031986,0.35516169654750235,0.3740049701191643,1
Uttar Pradesh,Sonbhadra,5034.0,175832.0,0.03189972834126792,0.33673115281119287,0.36285732455506226,1
Uttar Pradesh,Sultanpur,11434.0,181086.0,0.07771125607633046,0.34248858906112245,0.3587066300623835,1
Uttar Pradesh,Unnao,19148.0,270933.0,0.020279987561866757,0.3341290312244669,0.3531296560342203,1
Uttar Pradesh,Varanasi,23334.0,341909.0,0.04301581325301205,0.3322744671475044,0.3513192828524956,1
Uttarakhand,Almora,1367.0,48195.0,0.0,0.3401212380279825,0.3578379456454869,1
Uttarakhand,Bageshwar,742.0,28423.0,0.08668848881614839,0.3532308418042458,0.3701734135149031,1
Uttarakhand,Chamoli,1090.0,40192.0,0.010832025117739404,0.3488819380704481,0.35724051090914377,1
Uttarakhand,Champawat,866.0,35719.0,0.17619457958631526,0.3543751384721289,0.3801381358641543,1
Uttarakhand,Dehradun,9485.0,211902.0,0.11418239504270428,0.33382377796629276,0.3642154377199817,1
Uttarakhand,Hardwar,146.0,2082.0,0.06818181818181818,0.3546953492140658,0.423082428563712,1
Uttarakhand,Haridwar,5955.0,203536.0,0.3095868304627539,0.3454200642231297,0.3654233092708462,1
Uttarakhand,Nainital,3951.0,118461.0,0.011155378486055776,0.3329727685016786,0.3602543231317875,1
Uttarakhand,Pauri Garhwal,1856.0,64889.0,0.0,0.34135737743837297,0.3633670320104459,1
Uttarakhand,Pithoragarh,1220.0,44885.0,0.034663619315518056,0.34839691966623937,0.3604638398274315,1
Uttarakhand,Rudraprayag,956.0,32012.0,0.03926278180354267,0.3480785201127616,0.36442147988723844,1
Uttarakhand,Tehri Garhwal,2781.0,83149.0,0.0345734843668728,0.3423769245500575,0.36010241429291767,1
Uttarakhand,Udham Singh Nagar,6095.0,279729.0,0.10987025162465977,0.338578830284458,0.3739717770029914,1
Uttarakhand,Uttarkashi,1132.0,34489.0,0.07296508456082924,0.3469943626955976,0.36668085097961606,1
West Bengal,24 Paraganas North,6147.0,0.0,0.0,0.0,0.0,0
West Bengal,24 Paraganas South,490.0,0.0,0.0,0.0,0.0,0
West Bengal,Alipurduar,3673.0,18459.0,0.03177911660531981,0.33761335354728284,0.3689982167006511,1
West Bengal,Bankura,11355.0,253876.0,0.013031674208144797,0.33867788585250375,0.3593613298337708,1
West Bengal,Barddhaman,15836.0,351527.0,0.005635112918577485,0.3425196850393701,0.36220472440944884,1
West Bengal,Bardhaman,1776.0,37424.0,0.0,0.3413654618473896,0.3614457831325301,1
West Bengal,Birbhum,15509.0,261557.0,0.026131674707735048,0.3313513386150725,0.36668787707120204,1
West Bengal,Cooch Behar,10728.0,168023.0,0.21494850583057543,0.34325307658494575,0.3687469234150543,1
West Bengal,Coochbehar,4410.0,0.0,0.0,0.0,0.0,0
West Bengal,Dakshin Dinajpur,6526.0,128937.0,0.014267185473411154,0.333763581545959,0.3627344729287492,1
West Bengal,Darjeeling,7319.0,93739.0,0.02108317678211413,0.33725490196078434,0.3568627450980392,1
West Bengal,Darjiling,726.0,10857.0,0.09056527887696718,0.3417460617314185,0.3811976612123044,1
West Bengal,Dinajpur Dakshin,997.0,0.0,0.0,0.0,0.0,0
West Bengal,Dinajpur Uttar,11671.0,0.0,0.0,0.0,0.0,0
West Bengal,East Midnapore,2118.0,51955.0,0.018741633199464525,0.346917080085046,0.35991022915190174,1
West Bengal,Haora,2862.0,67650.0,0.02702082841168596,0.3453815261044177,0.3614457831325301,1
West Bengal,Hooghly,15343.0,342605.0,0.008354122899159664,0.33984375,0.359375,1
West Bengal,Howrah,11410.0,207148.0,0.013206591194025407,0.3413616081449526,0.3554887855558348,1
West Bengal,Hugli,194.0,1703.0,0.047867298578199054,0.3519615587151132,0.40633228014744605,1
West Bengal,Jalpaiguri,10654.0,268154.0,0.02222842261904762,0.33741261185682325,0.35399363814317675,1
West Bengal,Jhargram,962.0,11264.0,0.007681755829903978,0.34509149261071,0.3627274374304423,1
West Bengal,Kalimpong,513.0,3104.0,0.09436491223930837,0.35742841139816567,0.41068753063081986,1
West Bengal,Koch Bihar,3348.0,84288.0,0.014731307907778496,0.3430738529177905,0.36713022871486256,1
West Bengal,Kolkata,10362.0,197511.0,0.0,0.33514778931253036,0.35235221068746964,1
West Bengal,Malda,15830.0,291827.0,0.14283987268917558,0.3408883145640593,0.3717101106327911,1
West Bengal,Maldah,1756.0,36742.0,0.010572903860339317,0.3412692200648692,0.3575259606580224,1
West Bengal,Medinipur West,645.0,0.0,0.0,0.0,0.0,0
West Bengal,Murshidabad,35911.0,591032.0,0.03743876163215781,0.33984375,0.37109375,1
West Bengal,Nadia,17716.0,320144.0,0.026944977891465324,0.33956593712013394,0.3530410667709167,1
West Bengal,North 24 Parganas,28606.0,514387.0,0.0,0.33184338184338186,0.3566181566181566,1
West Bengal,North Dinajpur,342.0,6096.0,0.03354053354053354,0.34615384615384615,0.3803418803418803,1
West Bengal,North Twenty Four Parganas,1627.0,34388.0,0.0,0.3401052279431891,0.35710592743529695,1
West Bengal,Paschim Bardhaman,1276.0,26786.0,0.012729858189184979,0.34274193548387094,0.3629032258064516,1
West Bengal,Paschim Medinipur,18085.0,362930.0,0.005739839795567349,0.3390118669706202,0.35902734871565434,1
West Bengal,Purba Bardhaman,3041.0,37296.0,0.0,0.3306122448979592,0.36383219954648527,1
West Bengal,Purba Medinipur,14322.0,234785.0,0.0,0.335205734597778,0.36246868400687315,1
West Bengal,Purulia,783.0,11184.0,0.04123184947672013,0.34716661572147745,0.3774096554649632,1
West Bengal,Puruliya,13219.0,247134.0,0.08423779085350622,0.34509803921568627,0.37254901960784315,1
West Bengal,South 24 Parganas,33542.0,625818.0,0.018763213530655392,0.3331489906699577,0.3645254279346935,1
West Bengal,South Dinajpur,446.0,8944.0,0.12356828193832599,0.3525083133929822,0.3831745059902777,1
West Bengal,South Twenty Four Parganas,4107.0,75448.0,0.03404344193817878,0.34294790611279974,0.35943304626815265,1
West Bengal,Uttar Dinajpur,26892.0,361988.0,0.10898614573621437,0.33968795730965967,0.3729104678871907,1
West Bengal,West Midnapore,2190.0,49658.0,0.021456547364849615,0.34237597478015597,0.3649410983905757,1
