date,state,district,age_0_5,age_5_17,age_18_greater,year,month,bio_age_5_17,bio_age_17_,demo_age_5_17,demo_age_17_,total_enrolments,total_bio_updates,total_demo_updates,total_updates,update_intensity,bio_intensity,demo_intensity,updates_per_1000,bio_share,demo_share,young_enrol_share,child_enrol_share,adult_enrol_share,child_update_share,update_intensity_zscore,bio_intensity_zscore,demo_intensity_zscore,total_enrolments_mom,total_enrolments_roll3,total_updates_mom,total_updates_roll3,update_intensity_mom,update_intensity_roll3,national_percentile,state_percentile,anomaly_type
2025-09-02,Uttar Pradesh,Amroha,62.0,57.0,1.0,24300,108,325.0,121.0,113.0,627.0,120.0,446.0,740.0,1186.0,9.883333333333333,3.716666666666667,6.166666666666667,9883.333333333332,0.3760539629005059,0.6239460370994941,0.5166666666666667,0.475,0.008333333333333333,0.36930860033726814,6.551475513315038,3.7626354008197715,6.204589610044262,inf,64.33333333333333,361.47859922178986,581.6666666666666,inf,4.673439878234398,99.6322191179877,99.72532960447464,High Spike
2025-09-12,Uttar Pradesh,Amroha,70.0,33.0,2.0,24300,108,538.0,118.0,0.0,0.0,105.0,656.0,0.0,656.0,6.247619047619048,6.247619047619048,0.0,6247.619047619048,1.0,0.0,0.6666666666666666,0.3142857142857143,0.01904761904761905,0.8201219512195121,4.100593927719741,6.3885766347213355,-0.07590768706006815,inf,35.0,15.087719298245617,605.6666666666666,inf,2.0825396825396827,99.22992923290741,99.12105473431882,High Spike
2025-09-15,Uttar Pradesh,Amroha,45.0,20.0,0.0,24300,108,510.0,118.0,0.0,0.0,65.0,628.0,0.0,628.0,9.661538461538461,9.661538461538461,0.0,9661.538461538461,1.0,0.0,0.6923076923076923,0.3076923076923077,0.0,0.8121019108280255,6.401960748307941,9.930623425366472,-0.07590768706006815,inf,21.666666666666668,118.05555555555554,443.6666666666667,inf,3.22051282051282,99.61851006197439,99.70535357570914,High Spike
2025-09-17,Uttar Pradesh,Amroha,59.0,32.0,0.0,26325,117,0.0,0.0,110.0,651.0,91.0,0.0,761.0,761.0,8.362637362637363,0.0,8.362637362637363,8362.637362637362,0.0,1.0,0.6483516483516484,0.3516483516483517,0.0,0.1445466491458607,5.526354874294448,-0.09352101133482975,8.441095775541172,inf,30.333333333333332,15.128593040847193,701.0,inf,2.787545787545788,99.5012739967571,99.50059928086297,High Spike
2025-09-18,Uttar Pradesh,Amroha,60.0,13.0,0.0,24300,108,0.0,0.0,66.0,410.0,73.0,0.0,476.0,476.0,6.52054794520548,0.0,6.52054794520548,6520.54794520548,0.0,1.0,0.821917808219178,0.1780821917808219,0.0,0.13865546218487396,4.284578794709913,-0.09352101133482975,6.565003190588938,inf,54.666666666666664,-37.61467889908256,666.6666666666666,inf,4.961061769280948,99.27436548343331,99.190970834998,High Spike
2025-09-20,Uttar Pradesh,Amroha,45.0,18.0,0.0,24300,108,474.0,108.0,0.0,0.0,63.0,582.0,0.0,582.0,9.238095238095237,9.238095238095237,0.0,9238.095238095237,1.0,0.0,0.7142857142857143,0.2857142857142857,0.0,0.8144329896907216,6.11651224566846,9.491288007986023,-0.07590768706006815,-24.096385542168676,48.666666666666664,inf,410.0,inf,3.079365079365079,99.58163742855928,99.64043148222133,High Spike
2025-10-29,Uttar Pradesh,Amroha,36.0,22.0,0.0,20250,100,0.0,0.0,25.0,480.0,58.0,0.0,505.0,505.0,8.706896551724139,0.0,8.706896551724139,8706.89655172414,0.0,1.0,0.6206896551724138,0.3793103448275862,0.0,0.04950495049504951,5.758424404763337,-0.09352101133482975,8.791709652281089,inf,19.333333333333332,65.57377049180329,435.0,inf,2.902298850574713,99.52774665664488,99.56052736715941,High Spike
2025-09-10,Uttar Pradesh,Auraiya,40.0,40.0,0.0,32400,144,0.0,0.0,142.0,424.0,80.0,0.0,566.0,566.0,7.075,0.0,7.075,7075.0,0.0,1.0,0.5,0.5,0.0,0.2508833922261484,4.658342029222273,-0.09352101133482975,7.12968988759071,inf,57.0,-39.335476956055736,589.3333333333334,inf,3.3436813186813183,99.36701979304053,99.28585697163403,High Spike
2025-11-05,Uttar Pradesh,Auraiya,39.0,14.0,0.0,30375,165,0.0,0.0,17.0,234.0,53.0,0.0,251.0,251.0,4.735849056603773,0.0,4.735849056603773,4735.8490566037735,0.0,1.0,0.7358490566037735,0.2641509433962264,0.0,0.06772908366533864,3.081490405973401,-0.09352101133482975,4.747360507452487,inf,17.666666666666668,-41.627906976744185,246.33333333333334,inf,1.5786163522012577,98.8966573539631,98.6016779864163,High Spike
2025-11-07,Uttar Pradesh,Auraiya,21.0,14.0,0.0,22275,121,149.0,55.0,0.0,0.0,35.0,204.0,0.0,204.0,5.828571428571428,5.828571428571428,0.0,5828.571428571428,1.0,0.0,0.6,0.4,0.0,0.7303921568627451,3.8181085583256524,5.953801792607812,-0.07590768706006815,inf,11.666666666666666,-72.72727272727273,523.3333333333334,inf,1.9428571428571428,99.1472021707581,98.97622852576907,High Spike
2025-12-29,Uttar Pradesh,Auraiya,23.0,15.0,1.0,20250,120,114.0,80.0,0.0,0.0,39.0,194.0,0.0,194.0,4.9743589743589745,4.9743589743589745,0.0,4974.358974358975,1.0,0.0,0.5897435897435898,0.38461538461538464,0.02564102564102564,0.5876288659793815,3.2422729976377043,5.067529999068707,-0.07590768706006815,inf,38.0,79.62962962962963,100.66666666666667,inf,1.6581196581196582,98.95622083871059,98.70155813024371,High Spike
2025-11-01,Uttar Pradesh,Baghpat,16.0,13.0,19.0,26325,143,0.0,0.0,29.0,445.0,48.0,0.0,474.0,474.0,9.875,0.0,9.875,9875.0,0.0,1.0,0.3333333333333333,0.2708333333333333,0.3958333333333333,0.06118143459915612,6.545857906537315,-0.09352101133482975,9.98137514681646,-64.44444444444444,61.0,inf,369.3333333333333,inf,3.2916666666666665,99.63151002888357,99.72033559728327,High Spike
2025-11-09,Uttar Pradesh,Baghpat,31.0,14.0,0.0,24300,132,128.0,86.0,0.0,0.0,45.0,214.0,0.0,214.0,4.7555555555555555,4.7555555555555555,0.0,4755.555555555556,1.0,0.0,0.6888888888888889,0.3111111111111111,0.0,0.5981308411214953,3.094774809422609,4.840514696892881,-0.07590768706006815,inf,15.0,-57.8740157480315,297.6666666666667,inf,1.5851851851851853,98.90280279286561,98.61166600079903,High Spike
2025-11-13,Uttar Pradesh,Baghpat,24.0,23.0,0.0,24300,132,0.0,0.0,38.0,560.0,47.0,0.0,598.0,598.0,12.72340425531915,0.0,12.72340425531915,12723.404255319148,0.0,1.0,0.5106382978723404,0.48936170212765956,0.0,0.06354515050167224,8.46600371258254,-0.09352101133482975,12.882358156534144,inf,15.666666666666666,-11.538461538461542,541.0,inf,4.24113475177305,99.77450966488449,99.89512584898122,High Spike
2025-11-17,Uttar Pradesh,Baghpat,16.0,13.0,4.0,20250,110,0.0,0.0,12.0,233.0,33.0,0.0,245.0,245.0,7.424242424242424,0.0,7.424242424242424,7424.242424242424,0.0,1.0,0.48484848484848486,0.3939393939393939,0.12121212121212122,0.04897959183673469,4.893770822361406,-0.09352101133482975,7.48537898512942,inf,40.0,-57.68566493955095,274.6666666666667,inf,2.4747474747474745,99.40578333073334,99.35577307231323,High Spike
2025-09-18,Uttar Pradesh,Bahraich,62.0,127.0,4.0,46575,207,0.0,0.0,132.0,926.0,193.0,0.0,1058.0,1058.0,5.481865284974093,0.0,5.481865284974093,5481.865284974093,0.0,1.0,0.32124352331606215,0.6580310880829016,0.02072538860103627,0.12476370510396975,3.584389504467567,-0.09352101133482975,5.5071474651620695,inf,162.0,-55.9533721898418,1153.3333333333333,inf,1.8272884283246977,99.08432960352465,98.87634838194167,High Spike
2025-10-29,Uttar Pradesh,Bahraich,48.0,85.0,7.0,38475,190,524.0,179.0,0.0,0.0,140.0,703.0,0.0,703.0,5.021428571428571,5.021428571428571,0.0,5021.428571428572,1.0,0.0,0.34285714285714286,0.6071428571428571,0.05,0.7453769559032717,3.274003216140449,5.116366159218696,-0.07590768706006815,inf,46.666666666666664,38.65877712031558,611.0,inf,1.6738095238095239,98.99403892426456,98.72652816620055,High Spike
2025-11-11,Uttar Pradesh,Bahraich,44.0,59.0,8.0,36450,198,0.0,0.0,70.0,794.0,111.0,0.0,864.0,864.0,7.783783783783784,0.0,7.783783783783784,7783.783783783784,0.0,1.0,0.3963963963963964,0.5315315315315315,0.07207207207207207,0.08101851851851852,5.136142259749175,-0.09352101133482975,7.851557126231592,inf,113.0,-54.23728813559322,917.3333333333334,inf,2.5945945945945947,99.43745597738479,99.40071913703555,High Spike
2025-09-19,Uttar Pradesh,Ballia,58.0,78.0,0.0,66825,297,0.0,0.0,137.0,817.0,136.0,0.0,954.0,954.0,7.014705882352941,0.0,7.014705882352941,7014.705882352941,0.0,1.0,0.4264705882352941,0.5735294117647058,0.0,0.14360587002096437,4.617696991948157,-0.09352101133482975,7.06828279955066,inf,45.333333333333336,-23.311897106109324,1163.0,inf,2.338235294117647,99.360874354138,99.2758689572513,High Spike
2025-09-12,Uttar Pradesh,Balrampur,40.0,56.0,0.0,28350,126,394.0,168.0,84.0,649.0,96.0,562.0,733.0,1295.0,13.489583333333334,5.854166666666667,7.635416666666667,13489.583333333334,0.43397683397683395,0.566023166023166,0.4166666666666667,0.5833333333333334,0.0,0.3691119691119691,8.982494846374816,5.980357642339178,7.70045129736134,inf,59.333333333333336,226.1964735516373,564.0,inf,4.496527777777778,99.80523685939708,99.91510187774671,High Spike
2025-09-15,Uttar Pradesh,Balrampur,15.0,28.0,0.0,26325,117,0.0,0.0,41.0,444.0,43.0,0.0,485.0,485.0,11.279069767441861,0.0,11.279069767441861,11279.06976744186,0.0,1.0,0.3488372093023256,0.6511627906976745,0.0,0.08453608247422681,7.492359327574656,-0.09352101133482975,11.411362667794489,inf,14.333333333333334,92.46031746031747,266.6666666666667,inf,3.75968992248062,99.71541890620642,99.82520974830203,High Spike
2025-09-16,Uttar Pradesh,Balrampur,27.0,76.0,7.0,28350,126,562.0,202.0,70.0,475.0,110.0,764.0,545.0,1309.0,11.9,6.945454545454545,4.954545454545454,11900.0,0.5836516424751719,0.4163483575248281,0.24545454545454545,0.6909090909090909,0.06363636363636363,0.4828113063407181,7.910936353524088,7.112602508158318,4.970093826829651,inf,51.0,209.45626477541373,739.0,inf,7.7263565891472865,99.74047338788591,99.85517379145026,High Spike
2025-09-19,Uttar Pradesh,Balrampur,36.0,63.0,1.0,28350,126,584.0,172.0,0.0,0.0,100.0,756.0,0.0,756.0,7.56,7.56,0.0,7560.0,1.0,0.0,0.36,0.63,0.01,0.7724867724867724,4.985286743685771,7.7502123902495965,-0.07590768706006815,inf,64.33333333333333,12.332838038632987,476.3333333333333,inf,2.52,99.42374692137147,99.38074310827008,High Spike
2025-09-20,Uttar Pradesh,Balrampur,32.0,56.0,1.0,28350,126,658.0,193.0,0.0,0.0,89.0,851.0,0.0,851.0,9.561797752808989,9.561797752808989,0.0,9561.797752808989,1.0,0.0,0.3595505617977528,0.6292134831460674,0.011235955056179775,0.7732079905992949,6.3347242585431065,9.827139360742256,-0.07590768706006815,inf,63.0,17.37931034482758,777.3333333333334,inf,5.707265917602996,99.61189189700245,99.6803835397523,High Spike
2025-11-03,Uttar Pradesh,Balrampur,15.0,40.0,5.0,24300,132,0.0,0.0,44.0,494.0,60.0,0.0,538.0,538.0,8.966666666666667,0.0,8.966666666666667,8966.666666666666,0.0,1.0,0.25,0.6666666666666666,0.08333333333333333,0.08178438661710037,5.933538767765471,-0.09352101133482975,9.05627486927001,inf,20.0,25.407925407925404,593.3333333333334,inf,2.988888888888889,99.54831024066483,99.58549740311626,High Spike
2025-11-09,Uttar Pradesh,Balrampur,42.0,60.0,2.0,28350,154,393.0,143.0,0.0,0.0,104.0,536.0,0.0,536.0,5.153846153846154,5.153846153846154,0.0,5153.846153846154,1.0,0.0,0.40384615384615385,0.5769230769230769,0.019230769230769232,0.7332089552238806,3.3632676051578994,5.253753489134814,-0.07590768706006815,inf,34.666666666666664,346.6666666666667,430.6666666666667,inf,1.717948717948718,99.01696613863164,98.78146224530563,High Spike
2025-11-16,Uttar Pradesh,Balrampur,48.0,65.0,2.0,28350,154,854.0,246.0,0.0,0.0,115.0,1100.0,0.0,1100.0,9.565217391304348,9.565217391304348,0.0,9565.217391304348,1.0,0.0,0.41739130434782606,0.5652173913043478,0.017391304347826087,0.7763636363636364,6.337029480669774,9.830687341256462,-0.07590768706006815,inf,38.333333333333336,832.2033898305085,575.3333333333334,inf,3.1884057971014492,99.61331007521072,99.69037155413504,High Spike
2025-12-29,Uttar Pradesh,Balrampur,54.0,44.0,3.0,28350,168,0.0,0.0,43.0,873.0,101.0,0.0,916.0,916.0,9.069306930693068,0.0,9.069306930693068,9069.306930693068,0.0,1.0,0.5346534653465347,0.43564356435643564,0.0297029702970297,0.04694323144104803,6.002729884908915,-0.09352101133482975,9.160809772101128,inf,66.0,141.688654353562,513.6666666666666,inf,3.868463134973291,99.56840109861538,99.61546144626449,High Spike
2025-09-02,Uttar Pradesh,Banda,61.0,92.0,0.0,24300,108,333.0,170.0,158.0,622.0,153.0,503.0,780.0,1283.0,8.38562091503268,3.287581699346405,5.098039215686274,8385.62091503268,0.392049883086516,0.607950116913484,0.39869281045751637,0.6013071895424836,0.0,0.38269680436477005,5.541848381459899,3.3174464999880655,5.116236342342557,-16.393442622950815,112.0,147.20616570327553,859.6666666666666,195.67796289999623,3.7405621629343906,99.50363762710423,99.51558130243707,High Spike
2025-09-13,Uttar Pradesh,Banda,38.0,57.0,0.0,22275,99,0.0,0.0,106.0,458.0,95.0,0.0,564.0,564.0,5.936842105263158,0.0,5.936842105263158,5936.8421052631575,0.0,1.0,0.4,0.6,0.0,0.1879432624113475,3.8910952087911106,-0.09352101133482975,5.970522712200544,inf,31.666666666666668,-28.152866242038222,638.6666666666666,inf,1.9789473684210526,99.16422030925739,99.01118657610867,High Spike
2025-09-15,Uttar Pradesh,Banda,49.0,68.0,2.0,26325,117,650.0,166.0,0.0,0.0,119.0,816.0,0.0,816.0,6.857142857142857,6.857142857142857,0.0,6857.142857142857,1.0,0.0,0.4117647058823529,0.5714285714285714,0.01680672268907563,0.7965686274509803,4.511481737747505,7.020976405068278,-0.07590768706006815,inf,39.666666666666664,146.52567975830814,457.3333333333333,inf,2.2857142857142856,99.31549265147325,99.23341989612466,High Spike
2025-09-19,Uttar Pradesh,Banda,39.0,69.0,1.0,24300,108,578.0,175.0,0.0,0.0,109.0,753.0,0.0,753.0,6.908256880733945,6.908256880733945,0.0,6908.256880733945,1.0,0.0,0.3577981651376147,0.6330275229357798,0.009174311926605505,0.7675962815405046,4.545938355990946,7.074008782598806,-0.07590768706006815,inf,36.333333333333336,59.19661733615222,623.6666666666666,inf,2.302752293577982,99.32352899465346,99.25089892129445,High Spike
2025-10-18,Uttar Pradesh,Banda,46.0,42.0,0.0,22275,110,288.0,149.0,0.0,0.0,88.0,437.0,0.0,437.0,4.965909090909091,4.965909090909091,0.0,4965.909090909091,1.0,0.0,0.5227272727272727,0.4772727272727273,0.0,0.6590389016018307,3.2365768229330194,5.058762984114296,-0.07590768706006815,inf,29.333333333333332,84.38818565400842,450.6666666666667,inf,1.6553030303030303,98.95338448229406,98.6865761086696,High Spike
2025-10-27,Uttar Pradesh,Banda,16.0,10.0,0.0,18225,90,0.0,0.0,24.0,267.0,26.0,0.0,291.0,291.0,11.192307692307692,0.0,11.192307692307692,11192.307692307691,0.0,1.0,0.6153846153846154,0.38461538461538464,0.0,0.08247422680412371,7.433871901015889,-0.09352101133482975,11.322999049680222,inf,8.666666666666666,-31.042654028436022,494.3333333333333,inf,3.7307692307692304,99.71258254978987,99.82021574111066,High Spike
2025-10-29,Uttar Pradesh,Banda,19.0,35.0,0.0,20250,100,0.0,0.0,35.0,624.0,54.0,0.0,659.0,659.0,12.203703703703704,0.0,12.203703703703704,12203.703703703704,0.0,1.0,0.35185185185185186,0.6481481481481481,0.0,0.05311077389984825,8.115666911645562,-0.09352101133482975,12.353064441443696,inf,18.0,56.904761904761905,457.3333333333333,inf,4.067901234567901,99.75701880031578,99.88014382740711,High Spike
2025-11-07,Uttar Pradesh,Banda,40.0,24.0,0.0,22275,121,255.0,150.0,0.0,0.0,64.0,405.0,0.0,405.0,6.328125,6.328125,0.0,6328.125,1.0,0.0,0.625,0.375,0.0,0.6296296296296297,4.154864021768818,6.472104045794992,-0.07590768706006815,inf,21.333333333333332,-27.15827338129496,609.0,inf,2.109375,99.2431655628513,99.15101877746704,High Spike
2025-11-11,Uttar Pradesh,Banda,31.0,19.0,0.0,20250,110,0.0,0.0,56.0,700.0,50.0,0.0,756.0,756.0,15.12,0.0,15.12,15120.0,0.0,1.0,0.62,0.38,0.0,0.07407407407407407,10.081579612436387,-0.09352101133482975,15.32319271275898,inf,50.0,-39.22829581993569,666.6666666666666,inf,5.04,99.85723672703378,99.96004794246903,High Spike
2025-11-13,Uttar Pradesh,Banda,20.0,10.0,0.0,16200,88,0.0,0.0,11.0,384.0,30.0,0.0,395.0,395.0,13.166666666666666,0.0,13.166666666666666,13166.666666666666,0.0,1.0,0.6666666666666666,0.3333333333333333,0.0,0.027848101265822784,8.764812583738035,-0.09352101133482975,13.333802758108636,inf,10.0,-72.66435986159169,765.0,inf,4.388888888888888,99.79909142049456,99.91010787055534,High Spike
2025-11-14,Uttar Pradesh,Banda,37.0,30.0,0.0,22275,121,0.0,0.0,30.0,555.0,67.0,0.0,585.0,585.0,8.73134328358209,0.0,8.73134328358209,8731.34328358209,0.0,1.0,0.5522388059701493,0.44776119402985076,0.0,0.05128205128205128,5.774904259952747,-0.09352101133482975,8.816607646879504,inf,22.333333333333332,479.20792079207916,396.6666666666667,inf,2.91044776119403,99.530110286992,99.57550938873352,High Spike
2025-11-18,Uttar Pradesh,Banda,53.0,46.0,0.0,24300,132,336.0,251.0,0.0,0.0,99.0,587.0,0.0,587.0,5.929292929292929,5.929292929292929,0.0,5929.292929292929,1.0,0.0,0.5353535353535354,0.46464646464646464,0.0,0.5724020442930153,3.8860062125395207,6.058303459203969,-0.07590768706006815,inf,33.0,7.706422018348613,608.3333333333334,inf,1.9764309764309764,99.16185667891028,99.00119856172593,High Spike
2025-12-25,Uttar Pradesh,Banda,29.0,51.0,0.0,22275,132,374.0,306.0,0.0,0.0,80.0,680.0,0.0,680.0,8.5,8.5,0.0,8500.0,1.0,0.0,0.3625,0.6375,0.0,0.55,5.618952788212964,8.725491411081522,-0.07590768706006815,33.33333333333333,46.666666666666664,inf,385.3333333333333,inf,2.8333333333333335,99.51356487456214,99.53555733120257,High Spike
2025-09-18,Uttar Pradesh,Bareilly,130.0,86.0,3.0,46575,207,0.0,0.0,205.0,1356.0,219.0,0.0,1561.0,1561.0,7.127853881278539,0.0,7.127853881278539,7127.853881278539,0.0,1.0,0.593607305936073,0.3926940639269406,0.0136986301369863,0.1313260730301089,4.693971507826189,-0.09352101133482975,7.183519399781738,inf,73.0,-4.467564259485924,1715.0,inf,2.375951293759513,99.37505613622073,99.30583300039953,High Spike
2025-12-25,Uttar Pradesh,Bareilly,54.0,100.0,2.0,44550,264,951.0,620.0,0.0,0.0,156.0,1571.0,0.0,1571.0,10.070512820512821,10.070512820512821,0.0,10070.51282051282,1.0,0.0,0.34615384615384615,0.6410256410256411,0.01282051282051282,0.6053469127943985,6.677655604014672,10.35494694915996,-0.07590768706006815,13.868613138686126,97.66666666666667,inf,990.6666666666666,inf,3.356837606837607,99.65207361290354,99.75029964043148,High Spike
2025-12-28,Uttar Pradesh,Bareilly,121.0,50.0,0.0,42525,252,0.0,0.0,115.0,1174.0,171.0,0.0,1289.0,1289.0,7.538011695906433,0.0,7.538011695906433,7538.011695906433,0.0,1.0,0.7076023391812866,0.29239766081871343,0.0,0.08921644685802949,4.970464146152971,-0.09352101133482975,7.601248326185528,inf,57.0,-51.395173453996975,1688.3333333333333,inf,2.512670565302144,99.41996511281607,99.3757491010787,High Spike
2025-10-28,Uttar Pradesh,Bijnor,107.0,39.0,8.0,50625,250,0.0,0.0,55.0,708.0,154.0,0.0,763.0,763.0,4.954545454545454,0.0,4.954545454545454,4954.545454545454,0.0,1.0,0.6948051948051948,0.2532467532467532,0.05194805194805195,0.07208387942332896,3.2289164500543057,-0.09352101133482975,4.970093826829651,inf,51.333333333333336,28.88513513513513,748.0,inf,1.6515151515151514,98.9505481258775,98.68158210147823,High Spike
2025-11-07,Uttar Pradesh,Bijnor,129.0,34.0,2.0,46575,253,0.0,0.0,94.0,1403.0,165.0,0.0,1497.0,1497.0,9.072727272727272,0.0,9.072727272727272,9072.727272727272,0.0,1.0,0.7818181818181819,0.20606060606060606,0.012121212121212121,0.06279225116900468,6.005035581300132,-0.09352101133482975,9.16429325030129,inf,55.0,91.92307692307693,1693.6666666666667,inf,3.024242424242424,99.56887382468481,99.62045545345586,High Spike
2025-11-16,Uttar Pradesh,Bijnor,188.0,50.0,0.0,54675,297,890.0,601.0,0.0,0.0,238.0,1491.0,0.0,1491.0,6.264705882352941,6.264705882352941,0.0,6264.705882352941,1.0,0.0,0.7899159663865546,0.21008403361344538,0.0,0.5969148222669349,4.112112381953056,6.406304753283451,-0.07590768706006815,inf,79.33333333333333,94.90196078431372,1075.6666666666667,inf,2.088235294117647,99.23418376753223,99.12604874151019,High Spike
2025-11-19,Uttar Pradesh,Bijnor,394.0,70.0,2.0,48600,264,0.0,0.0,184.0,3269.0,466.0,0.0,3453.0,3453.0,7.409871244635193,0.0,7.409871244635193,7409.871244635193,0.0,1.0,0.8454935622317596,0.15021459227467812,0.004291845493562232,0.05328699681436432,4.88408302604555,-0.09352101133482975,7.470742527613838,inf,155.33333333333334,119.79630808402293,2662.0,inf,2.4699570815450644,99.40531060466391,99.35077906512186,High Spike
2025-12-26,Uttar Pradesh,Bijnor,167.0,28.0,0.0,46575,276,553.0,543.0,0.0,0.0,195.0,1096.0,0.0,1096.0,5.62051282051282,5.62051282051282,0.0,5620.51282051282,1.0,0.0,0.8564102564102564,0.14358974358974358,0.0,0.5045620437956204,3.677853584710406,5.737934563306692,-0.07590768706006815,inf,113.33333333333333,-17.283018867924525,807.0,inf,1.8735042735042733,99.11080226341242,98.92129444666399,High Spike
2025-09-06,Uttar Pradesh,Budaun,103.0,96.0,4.0,38475,171,0.0,0.0,187.0,1205.0,203.0,0.0,1392.0,1392.0,6.857142857142857,0.0,6.857142857142857,6857.142857142857,0.0,1.0,0.5073891625615764,0.4729064039408867,0.019704433497536946,0.1343390804597701,4.511481737747505,-0.09352101133482975,6.907811315125441,inf,67.66666666666667,57.644394110985274,810.6666666666666,inf,2.2857142857142856,99.31549265147325,99.23341989612466,High Spike
2025-10-28,Uttar Pradesh,Budaun,33.0,34.0,0.0,38475,190,0.0,0.0,75.0,839.0,67.0,0.0,914.0,914.0,13.64179104477612,0.0,13.64179104477612,13641.79104477612,0.0,1.0,0.4925373134328358,0.5074626865671642,0.0,0.08205689277899343,9.085100014945546,-0.09352101133482975,13.817697467163468,inf,44.0,100.43859649122808,456.6666666666667,inf,4.54726368159204,99.81043684616075,99.9300838993208,High Spike
2025-11-12,Uttar Pradesh,Budaun,54.0,64.0,11.0,48600,264,518.0,159.0,0.0,0.0,129.0,677.0,0.0,677.0,5.248062015503876,5.248062015503876,0.0,5248.062015503876,1.0,0.0,0.4186046511627907,0.49612403100775193,0.08527131782945736,0.7651403249630724,3.426779724719995,5.3515053543522395,-0.07590768706006815,inf,43.0,-25.767543859649123,816.3333333333334,inf,1.7493540051679588,99.03469336623508,98.80643228126247,High Spike
2025-11-13,Uttar Pradesh,Budaun,35.0,55.0,7.0,42525,231,0.0,0.0,103.0,1305.0,97.0,0.0,1408.0,1408.0,14.515463917525773,0.0,14.515463917525773,14515.463917525773,0.0,1.0,0.36082474226804123,0.5670103092783505,0.07216494845360824,0.07315340909090909,9.674054093122123,-0.09352101133482975,14.707497485951182,inf,75.33333333333333,-42.009884678747945,1504.3333333333333,inf,6.5878419776765496,99.84069131460393,99.94506592089493,High Spike
2025-09-16,Uttar Pradesh,Chandauli,75.0,66.0,0.0,36450,162,0.0,0.0,121.0,749.0,141.0,0.0,870.0,870.0,6.170212765957447,0.0,6.170212765957447,6170.212765957447,0.0,1.0,0.5319148936170213,0.46808510638297873,0.0,0.13908045977011493,4.048413361419673,-0.09352101133482975,6.208201166856858,inf,82.66666666666667,2.1126760563380254,574.0,inf,2.0567375886524824,99.2162201768941,99.09109069117059,High Spike
2025-10-19,Uttar Pradesh,Chandauli,43.0,27.0,0.0,34425,170,0.0,0.0,73.0,556.0,70.0,0.0,629.0,629.0,8.985714285714286,0.0,8.985714285714286,8985.714285714286,0.0,1.0,0.6142857142857143,0.38571428571428573,0.0,0.11605723370429252,5.946379011828839,-0.09352101133482975,9.075674088720527,-20.45454545454546,52.666666666666664,inf,304.6666666666667,inf,2.9952380952380953,99.54996478190783,99.59049141030764,High Spike
2025-11-07,Uttar Pradesh,Chandauli,30.0,38.0,0.0,34425,187,0.0,0.0,57.0,688.0,68.0,0.0,745.0,745.0,10.955882352941176,0.0,10.955882352941176,10955.882352941177,0.0,1.0,0.4411764705882353,0.5588235294117647,0.0,0.07651006711409396,7.274494550353784,-0.09352101133482975,11.082209529973458,inf,22.666666666666668,209.12863070539422,581.0,inf,3.6519607843137254,99.69414623308232,99.80523371953656,High Spike
2025-11-12,Uttar Pradesh,Chandauli,40.0,50.0,8.0,38475,209,335.0,182.0,0.0,0.0,98.0,517.0,0.0,517.0,5.275510204081633,5.275510204081633,0.0,5275.510204081633,1.0,0.0,0.40816326530612246,0.5102040816326531,0.08163265306122448,0.6479690522243714,3.445282900342871,5.379983697415776,-0.07590768706006815,inf,32.666666666666664,-27.183098591549292,635.0,inf,1.7585034013605443,99.04178425727643,98.8214143028366,High Spike
2025-11-18,Uttar Pradesh,Chandauli,60.0,54.0,0.0,34425,187,0.0,0.0,62.0,625.0,114.0,0.0,687.0,687.0,6.026315789473684,0.0,6.026315789473684,6026.315789473684,0.0,1.0,0.5263157894736842,0.47368421052631576,0.0,0.09024745269286755,3.9514105657729823,-0.09352101133482975,6.061647993040465,inf,52.333333333333336,1.477104874446078,454.6666666666667,inf,2.008771929824561,99.19825658625597,99.06612065521374,High Spike
2025-09-03,Uttar Pradesh,Chitrakoot,25.0,32.0,0.0,12150,54,0.0,0.0,57.0,296.0,57.0,0.0,353.0,353.0,6.192982456140351,0.0,6.192982456140351,6192.982456140351,0.0,1.0,0.43859649122807015,0.5614035087719298,0.0,0.16147308781869688,4.063762701327449,-0.09352101133482975,6.231391163232474,inf,52.0,-66.28462273161414,562.6666666666666,inf,3.0340244550770863,99.21858380724122,99.1060727127447,High Spike
2025-09-06,Uttar Pradesh,Chitrakoot,29.0,34.0,1.0,14175,63,0.0,0.0,59.0,354.0,64.0,0.0,413.0,413.0,6.453125,0.0,6.453125,6453.125,0.0,1.0,0.453125,0.53125,0.015625,0.14285714285714285,4.239128123434668,-0.09352101133482975,6.496335683811777,inf,28.333333333333332,535.3846153846154,159.33333333333334,inf,2.1510416666666665,99.26349278383655,99.17099480623253,High Spike
2025-09-15,Uttar Pradesh,Chitrakoot,33.0,29.0,0.0,14175,63,423.0,116.0,0.0,0.0,62.0,539.0,0.0,539.0,8.693548387096774,8.693548387096774,0.0,8693.548387096775,1.0,0.0,0.532258064516129,0.46774193548387094,0.0,0.7847866419294991,5.749426235953635,8.926303838157416,-0.07590768706006815,inf,34.0,56.68604651162789,294.3333333333333,inf,2.8978494623655915,99.5263284784366,99.55553335996804,High Spike
