date,year,month,day_of_week,is_weekend,state,district,bio_age_5_17,bio_age_17_,total_bio,active_pincodes,minor_share,zscore,anomaly_type
2025-06-01,2025,6,Sunday,True,Uttar Pradesh,Mathura,7366,4486,11852,26,0.6214984812689841,3.3291437639617802,High Spike
2025-06-01,2025,6,Sunday,True,Uttar Pradesh,Meerut,10456,7332,17788,22,0.5878120080953452,5.134915446528997,High Spike
2025-06-01,2025,6,Sunday,True,Uttar Pradesh,Moradabad,6836,5935,12771,16,0.5352752329496515,3.6087098313942723,High Spike
2025-06-01,2025,6,Sunday,True,Uttar Pradesh,Muzaffarnagar,8110,5626,13736,24,0.5904193360512522,3.902269412539381,High Spike
2025-06-01,2025,6,Sunday,True,Uttar Pradesh,Pilibhit,7526,3569,11095,9,0.6783235691753042,3.0988592013432856,High Spike
2025-06-01,2025,6,Sunday,True,Uttar Pradesh,Pratapgarh,6068,4992,11060,38,0.5486437613019891,3.0882119626489035,High Spike
2025-06-01,2025,6,Sunday,True,Uttar Pradesh,Saharanpur,9519,7499,17018,21,0.5593489246679986,4.90067619525259,High Spike
2025-06-01,2025,6,Sunday,True,Uttar Pradesh,Shahjahanpur,8689,3593,12282,16,0.7074580687184497,3.459952696492761,High Spike
2025-06-01,2025,6,Sunday,True,Uttar Pradesh,Sitapur,17951,5948,23899,25,0.7511192936942969,6.993923322568125,High Spike
2025-06-01,2025,6,Sunday,True,Uttar Pradesh,Unnao,8324,6047,14371,22,0.579222044394962,4.095440743137457,High Spike
2025-06-01,2025,6,Sunday,True,Uttar Pradesh,Varanasi,8846,8135,16981,36,0.5209351628290442,4.889420542918528,High Spike
2025-06-01,2025,6,Sunday,True,West Bengal,Bankura,6760,6127,12887,56,0.5245596337394274,3.643997822495653,High Spike
2025-06-01,2025,6,Sunday,True,West Bengal,Barddhaman,8548,11125,19673,122,0.4345041427336959,5.708345301926437,High Spike
2025-06-01,2025,6,Sunday,True,West Bengal,Birbhum,6067,6896,12963,43,0.4680243770732084,3.6671175408034546,High Spike
2025-06-01,2025,6,Sunday,True,West Bengal,Hooghly,9244,10999,20243,89,0.4566516820629353,5.881743189234947,High Spike
2025-06-01,2025,6,Sunday,True,West Bengal,Howrah,5227,6770,11997,54,0.4356922563974327,3.3732537528385063,High Spike
2025-06-01,2025,6,Sunday,True,West Bengal,Murshidabad,9867,15147,25014,75,0.3944591029023747,7.333113926689157,High Spike
2025-06-01,2025,6,Sunday,True,West Bengal,Nadia,5404,8825,14229,73,0.37978775739686554,4.05224337472025,High Spike
2025-06-01,2025,6,Sunday,True,West Bengal,North 24 Parganas,11341,15059,26400,130,0.4295833333333333,7.754744578986692,High Spike
2025-06-01,2025,6,Sunday,True,West Bengal,Paschim Medinipur,7513,9120,16633,76,0.4516924186857452,4.783556569614386,High Spike
2025-06-01,2025,6,Sunday,True,West Bengal,Purba Medinipur,6870,8211,15081,86,0.4555400835488363,4.311427585223496,High Spike
2025-06-01,2025,6,Sunday,True,West Bengal,South 24 Parganas,12612,13508,26120,81,0.48284839203675345,7.669566669431634,High Spike
2025-07-01,2025,7,Tuesday,False,Andhra Pradesh,Chittoor,8888,10455,19343,93,0.45949439073566667,5.6079570513794055,High Spike
2025-07-01,2025,7,Tuesday,False,Andhra Pradesh,Cuddapah,7080,7148,14228,76,0.49761034579701996,4.05193916790041,High Spike
2025-07-01,2025,7,Tuesday,False,Andhra Pradesh,East Godavari,12528,13506,26034,129,0.4812168702466006,7.643404882925438,High Spike
2025-07-01,2025,7,Tuesday,False,Andhra Pradesh,Guntur,11415,14196,25611,104,0.4457069228066065,7.514725398133334,High Spike
2025-07-01,2025,7,Tuesday,False,Andhra Pradesh,Hyderabad,3151,12504,15655,53,0.20127754710954968,4.486042299811364,High Spike
2025-07-01,2025,7,Tuesday,False,Andhra Pradesh,Krishna,11727,11239,22966,107,0.5106244012888618,6.71009835965788,High Spike
2025-07-01,2025,7,Tuesday,False,Andhra Pradesh,Kurnool,15103,14834,29937,83,0.5044927681464408,8.830724100758971,High Spike
2025-07-01,2025,7,Tuesday,False,Andhra Pradesh,Nellore,6759,8418,15177,78,0.44534492982802926,4.340631439928087,High Spike
2025-07-01,2025,7,Tuesday,False,Andhra Pradesh,Prakasam,8732,9994,18726,99,0.4663035351917121,5.42026144353844,High Spike
2025-07-01,2025,7,Tuesday,False,Andhra Pradesh,Srikakulam,6285,8992,15277,65,0.4114027623224455,4.371052121912036,High Spike
2025-07-01,2025,7,Tuesday,False,Andhra Pradesh,Visakhapatnam,11793,14744,26537,86,0.4443983871575536,7.7964209133047015,High Spike
2025-07-01,2025,7,Tuesday,False,Andhra Pradesh,Vizianagaram,5872,7494,13366,59,0.4393236570402514,3.7897128891987695,High Spike
2025-07-01,2025,7,Tuesday,False,Andhra Pradesh,West Godavari,8673,10290,18963,113,0.4573643410852713,5.492358459840399,High Spike
2025-07-01,2025,7,Tuesday,False,Assam,Nagaon,3784,9222,13006,34,0.29094264185760416,3.680198434056553,High Spike
2025-07-01,2025,7,Tuesday,False,Bihar,Araria,7349,10180,17529,18,0.4192481031433624,5.056125880190569,High Spike
2025-07-01,2025,7,Tuesday,False,Bihar,Aurangabad,6104,6645,12749,28,0.478782649619578,3.6020172813578033,High Spike
2025-07-01,2025,7,Tuesday,False,Bihar,Begusarai,7462,9584,17046,31,0.4377566584535961,4.909193986208096,High Spike
2025-07-01,2025,7,Tuesday,False,Bihar,Bhagalpur,7546,10933,18479,31,0.4083554304886628,5.345122359038085,High Spike
2025-07-01,2025,7,Tuesday,False,Bihar,Bhojpur,4937,7200,12137,40,0.4067726785861416,3.415842707616035,High Spike
2025-07-01,2025,7,Tuesday,False,Bihar,Darbhanga,10723,15121,25844,41,0.4149125522364959,7.585605587155935,High Spike
2025-07-01,2025,7,Tuesday,False,Bihar,East Champaran,10703,14385,25088,38,0.42661830357142855,7.35562523135728,High Spike
2025-07-01,2025,7,Tuesday,False,Bihar,Gaya,9260,12192,21452,34,0.431661383553981,6.2495292344208915,High Spike
2025-07-01,2025,7,Tuesday,False,Bihar,Gopalganj,6140,8533,14673,22,0.41845566687112384,4.187311202728984,High Spike
2025-07-01,2025,7,Tuesday,False,Bihar,Katihar,10778,15508,26286,21,0.41002815186791447,7.72006500152499,High Spike
2025-07-01,2025,7,Tuesday,False,Bihar,Kishanganj,5626,11411,17037,8,0.3302224570053413,4.90645612482954,High Spike
2025-07-01,2025,7,Tuesday,False,Bihar,Madhepura,5257,7719,12976,18,0.40513255240443896,3.671072229461368,High Spike
2025-07-01,2025,7,Tuesday,False,Bihar,Madhubani,11045,15859,26904,43,0.4105337496283081,7.908064816185795,High Spike
2025-07-01,2025,7,Tuesday,False,Bihar,Muzaffarpur,10571,15103,25674,51,0.4117395029991431,7.533890427783222,High Spike
2025-07-01,2025,7,Tuesday,False,Bihar,Nalanda,5942,9402,15344,30,0.38725234619395205,4.391433978841282,High Spike
2025-07-01,2025,7,Tuesday,False,Bihar,Nawada,4425,6881,11306,23,0.3913851052538475,3.163046840329418,High Spike
2025-07-01,2025,7,Tuesday,False,Bihar,Patna,12172,17511,29683,63,0.41006636795472157,8.75345556851974,High Spike
2025-07-01,2025,7,Tuesday,False,Bihar,Purnia,17607,17128,34735,25,0.5068950626169569,10.290308422348849,High Spike
2025-07-01,2025,7,Tuesday,False,Bihar,Rohtas,5688,8130,13818,31,0.41163699522362135,3.927214371766219,High Spike
2025-07-01,2025,7,Tuesday,False,Bihar,Saharsa,4688,9027,13715,18,0.34181553044112284,3.8958810693227517,High Spike
2025-07-01,2025,7,Tuesday,False,Bihar,Samastipur,10278,13172,23450,39,0.43829424307036247,6.857334460460193,High Spike
2025-07-01,2025,7,Tuesday,False,Bihar,Saran,8057,12032,20089,50,0.4010652595948031,5.834895338979665,High Spike
2025-07-01,2025,7,Tuesday,False,Bihar,Sitamarhi,11169,12499,23668,25,0.4719029913807673,6.9236515471852025,High Spike
2025-07-01,2025,7,Tuesday,False,Bihar,Siwan,6976,10503,17479,43,0.3991075004290863,5.040915539198594,High Spike
2025-07-01,2025,7,Tuesday,False,Bihar,Supaul,4066,6981,11047,23,0.36806372770888024,3.08425727399099,High Spike
2025-07-01,2025,7,Tuesday,False,Bihar,Vaishali,7247,11784,19031,36,0.38079974777993797,5.513044523589484,High Spike
2025-07-01,2025,7,Tuesday,False,Bihar,West Champaran,9279,11418,20697,18,0.4483258443252645,6.019853085442076,High Spike
2025-07-01,2025,7,Tuesday,False,Chandigarh,Chandigarh,27837,4710,32547,21,0.8552862014932252,9.624703900540041,High Spike
2025-07-01,2025,7,Tuesday,False,Chhattisgarh,Balod,2456,9232,11688,10,0.21013004791238876,3.2792538455081037,High Spike
2025-07-01,2025,7,Tuesday,False,Chhattisgarh,Baloda Bazar,4728,12257,16985,17,0.27836326170150133,4.8906373701978865,High Spike
2025-07-01,2025,7,Tuesday,False,Chhattisgarh,Bastar,2610,11304,13914,10,0.18758085381630013,3.9564182264708103,High Spike
2025-07-01,2025,7,Tuesday,False,Chhattisgarh,Bemetara,3089,10896,13985,8,0.22087951376474793,3.978016910679414,High Spike
2025-07-01,2025,7,Tuesday,False,Chhattisgarh,Bilaspur,6580,19521,26101,23,0.252097620780813,7.663786739854684,High Spike
2025-07-01,2025,7,Tuesday,False,Chhattisgarh,Durg,5547,14448,19995,24,0.27741935483870966,5.806299897914753,High Spike
2025-07-01,2025,7,Tuesday,False,Chhattisgarh,Janjgir-Champa,5302,20968,26270,19,0.20182717929196803,7.715197692407558,High Spike
2025-07-01,2025,7,Tuesday,False,Chhattisgarh,Korba,3579,9177,12756,18,0.28057384760112886,3.60414672909668,High Spike
2025-07-01,2025,7,Tuesday,False,Chhattisgarh,Mahasamund,3506,8940,12446,7,0.28169693074080027,3.5098426149464377,High Spike
2025-07-01,2025,7,Tuesday,False,Chhattisgarh,Mungeli,2406,10187,12593,6,0.19105852457714603,3.554561017462843,High Spike
2025-07-01,2025,7,Tuesday,False,Chhattisgarh,Raigarh,3562,18589,22151,16,0.1608053812468963,6.462169801488695,High Spike
2025-07-01,2025,7,Tuesday,False,Chhattisgarh,Raipur,6242,22876,29118,31,0.21436911875815648,8.581578715310428,High Spike
2025-07-01,2025,7,Tuesday,False,Chhattisgarh,Rajnandgaon,4548,12882,17430,13,0.26092943201376934,5.02600940502646,High Spike
2025-07-01,2025,7,Tuesday,False,Delhi,East Delhi,6904,10187,17091,8,0.40395529811011643,4.922883293100872,High Spike
2025-07-01,2025,7,Tuesday,False,Delhi,North East Delhi,9990,9580,19570,4,0.5104752171691365,5.6770119994829695,High Spike
2025-07-01,2025,7,Tuesday,False,Delhi,North West Delhi,14960,25083,40043,17,0.3735983817396299,11.905038222056865,High Spike
2025-07-01,2025,7,Tuesday,False,Delhi,South Delhi,12664,18551,31215,19,0.40570238667307384,9.21950041651384,High Spike
2025-07-01,2025,7,Tuesday,False,Delhi,South West Delhi,8167,10831,18998,24,0.4298873565638488,5.503005698534781,High Spike
2025-07-01,2025,7,Tuesday,False,Delhi,West Delhi,9017,13682,22699,10,0.39724216925855765,6.628875138760736,High Spike
2025-07-01,2025,7,Tuesday,False,Gujarat,Ahmedabad,25468,40237,65705,79,0.3876112929000837,19.711593632777877,High Spike
2025-07-01,2025,7,Tuesday,False,Gujarat,Amreli,5930,5833,11763,34,0.5041230978491882,3.3020693569960655,High Spike
2025-07-01,2025,7,Tuesday,False,Gujarat,Anand,9646,11303,20949,65,0.46045157286744,6.096513204041627,High Spike
2025-07-01,2025,7,Tuesday,False,Gujarat,Banaskantha,15007,13870,28877,27,0.5196869480901756,8.50826487172911,High Spike
2025-07-01,2025,7,Tuesday,False,Gujarat,Bharuch,5880,6216,12096,39,0.4861111111111111,3.403370228002616,High Spike
2025-07-01,2025,7,Tuesday,False,Gujarat,Bhavnagar,11751,13340,25091,43,0.46833525965485634,7.356537851816798,High Spike
2025-07-01,2025,7,Tuesday,False,Gujarat,Dahod,12063,8390,20453,15,0.5897912286706106,5.94562662140124,High Spike
2025-07-01,2025,7,Tuesday,False,Gujarat,Gandhinagar,6010,7241,13251,38,0.45355067542072297,3.754729104917228,High Spike
2025-07-01,2025,7,Tuesday,False,Gujarat,Jamnagar,5884,6033,11917,45,0.4937484266174373,3.3489172072513473,High Spike
2025-07-01,2025,7,Tuesday,False,Gujarat,Junagadh,6139,12136,18275,48,0.3359233926128591,5.283064167790829,High Spike
2025-07-01,2025,7,Tuesday,False,Gujarat,Kachchh,9795,10118,19913,52,0.4918897202832321,5.781354938687915,High Spike
2025-07-01,2025,7,Tuesday,False,Gujarat,Kheda,8445,11058,19503,52,0.4330103061067528,5.656630142553723,High Spike
2025-07-01,2025,7,Tuesday,False,Gujarat,Mahesana,9271,10661,19932,46,0.4651314469195264,5.787134868264865,High Spike
2025-07-01,2025,7,Tuesday,False,Gujarat,Panchmahals,7221,10909,18130,29,0.39829012686155546,5.238954178914103,High Spike
2025-07-01,2025,7,Tuesday,False,Gujarat,Patan,7874,7411,15285,23,0.5151455675498855,4.373485776470752,High Spike
2025-07-01,2025,7,Tuesday,False,Gujarat,Rajkot,12900,14746,27646,51,0.46661361498951026,8.133786276506697,High Spike
2025-07-01,2025,7,Tuesday,False,Gujarat,Sabarkantha,7708,10032,17740,45,0.43449830890642616,5.120313519176701,High Spike
2025-07-01,2025,7,Tuesday,False,Gujarat,Surat,19993,20692,40685,70,0.49140961042153125,12.100339000393818,High Spike
2025-07-01,2025,7,Tuesday,False,Gujarat,Surendra Nagar,7753,8870,16623,33,0.4664019731697046,4.780514501415991,High Spike
2025-07-01,2025,7,Tuesday,False,Gujarat,Vadodara,11765,22924,34689,72,0.33915650494393035,10.276314908636232,High Spike
2025-07-01,2025,7,Tuesday,False,Gujarat,Valsad,6328,7063,13391,34,0.47255619445896496,3.7973180596947564,High Spike
2025-07-01,2025,7,Tuesday,False,Haryana,Ambala,5016,7173,12189,19,0.41151858232832883,3.4316614622476886,High Spike
2025-07-01,2025,7,Tuesday,False,Haryana,Bhiwani,7435,9368,16803,26,0.4424805094328394,4.835271728987099,High Spike
2025-07-01,2025,7,Tuesday,False,Haryana,Faridabad,11039,9409,20448,14,0.5398571987480438,5.944105587302042,High Spike
2025-07-01,2025,7,Tuesday,False,Haryana,Hisar,11846,10498,22344,18,0.5301646974579305,6.520881717717717,High Spike
2025-07-01,2025,7,Tuesday,False,Haryana,Jind,4904,7910,12814,11,0.38270641485874823,3.6217907246473704,High Spike
2025-07-01,2025,7,Tuesday,False,Haryana,Kaithal,9100,7438,16538,11,0.5502479138952715,4.754656921729634,High Spike
2025-07-01,2025,7,Tuesday,False,Haryana,Karnal,4948,8595,13543,15,0.36535479583548697,3.843557496310359,High Spike
2025-07-01,2025,7,Tuesday,False,Haryana,Panipat,6233,7343,13576,12,0.45911903358868594,3.853596321365062,High Spike
2025-07-01,2025,7,Tuesday,False,Haryana,Rohtak,3841,7321,11162,17,0.3441139580720301,3.1192410582725314,High Spike
2025-07-01,2025,7,Tuesday,False,Haryana,Sirsa,8429,8958,17387,14,0.4847874849025134,5.012928511773361,High Spike
2025-07-01,2025,7,Tuesday,False,Haryana,Sonipat,5043,7310,12353,21,0.40824091313850885,3.481551380701365,High Spike
2025-07-01,2025,7,Tuesday,False,Haryana,Yamuna Nagar,5531,8483,14014,14,0.394676751819609,3.986838908454759,High Spike
2025-07-01,2025,7,Tuesday,False,Himachal Pradesh,Kangra,3666,7112,10778,90,0.34013731675635556,3.002425639454167,High Spike
2025-07-01,2025,7,Tuesday,False,Jammu And Kashmir,Jammu,4818,8585,13403,39,0.35947176005371934,3.8009685415328303,High Spike
2025-07-01,2025,7,Tuesday,False,Jharkhand,Bokaro,5185,9296,14481,34,0.3580553829155445,4.128903493319801,High Spike
2025-07-01,2025,7,Tuesday,False,Jharkhand,Dhanbad,7262,15024,22286,49,0.3258547967333752,6.503237722167026,High Spike
2025-07-01,2025,7,Tuesday,False,Jharkhand,East Singhbhum,5692,10775,16467,26,0.3456610190077124,4.73305823752103,High Spike
2025-07-01,2025,7,Tuesday,False,Jharkhand,Garhwa,5104,7977,13081,10,0.390184236679153,3.7030139455445146,High Spike
2025-07-01,2025,7,Tuesday,False,Jharkhand,Giridih,5873,7448,13321,19,0.44088281660535994,3.776023582305992,High Spike
2025-07-01,2025,7,Tuesday,False,Jharkhand,Palamu,7017,7920,14937,17,0.46977304679654547,4.267621803166609,High Spike
2025-07-01,2025,7,Tuesday,False,Jharkhand,Ranchi,7872,17411,25283,30,0.3113554562354151,7.414945561225981,High Spike
2025-07-01,2025,7,Tuesday,False,Jharkhand,West Singhbhum,5416,9862,15278,16,0.3544966618667365,4.371356328731876,High Spike
2025-07-01,2025,7,Tuesday,False,Karnataka,Bagalkot,5407,5595,11002,37,0.4914560988911107,3.070567967098213,High Spike
2025-07-01,2025,7,Tuesday,False,Karnataka,Bangalore,6634,24671,31305,95,0.21191502954799551,9.246879030299393,High Spike
2025-07-01,2025,7,Tuesday,False,Karnataka,Belgaum,5085,9323,14408,99,0.35292892837312606,4.106696395471519,High Spike
2025-07-01,2025,7,Tuesday,False,Karnataka,Bengaluru,18467,26511,44978,108,0.41057850504691185,13.406298877964753,High Spike
2025-07-01,2025,7,Tuesday,False,Karnataka,Bidar,5568,5477,11045,25,0.5041195110909914,3.0836488603513112,High Spike
2025-07-01,2025,7,Tuesday,False,Karnataka,Dakshina Kannada,6511,6864,13375,86,0.48680373831775703,3.792450750577325,High Spike
2025-07-01,2025,7,Tuesday,False,Karnataka,Davangere,5721,7969,13690,40,0.4178962746530314,3.8882758988267643,High Spike
2025-07-01,2025,7,Tuesday,False,Karnataka,Dharwad,6382,7756,14138,37,0.4514075541094921,4.024560554114856,High Spike
2025-07-01,2025,7,Tuesday,False,Karnataka,Raichur,8671,7143,15814,30,0.5483116226128747,4.534411184165843,High Spike
2025-07-01,2025,7,Tuesday,False,Kerala,Alappuzha,3971,8855,12826,109,0.3096054888507719,3.625441206485444,High Spike
2025-07-01,2025,7,Tuesday,False,Kerala,Ernakulam,6101,14054,20155,121,0.3027040436616224,5.854972989089072,High Spike
2025-07-01,2025,7,Tuesday,False,Kerala,Kannur,6637,10952,17589,94,0.37733810904542614,5.074378289380938,High Spike
2025-07-01,2025,7,Tuesday,False,Kerala,Kollam,6012,12839,18851,107,0.3189220730995703,5.4582872960183755,High Spike
2025-07-01,2025,7,Tuesday,False,Kerala,Kottayam,3545,7956,11501,109,0.3082340666029041,3.222367170198119,High Spike
2025-07-01,2025,7,Tuesday,False,Kerala,Kozhikode,6835,17740,24575,87,0.27812817904374365,7.199567132779621,High Spike
2025-07-01,2025,7,Tuesday,False,Kerala,Malappuram,10996,20704,31700,99,0.3468769716088328,9.367040724135993,High Spike
2025-07-01,2025,7,Tuesday,False,Kerala,Palakkad,6104,15881,21985,129,0.27764384807823517,6.41167146939534,High Spike
2025-07-01,2025,7,Tuesday,False,Kerala,Thiruvananthapuram,6293,15207,21500,117,0.29269767441860467,6.264131161773187,High Spike
2025-07-01,2025,7,Tuesday,False,Kerala,Thrissur,5688,13187,18875,144,0.30135099337748344,5.465588259694523,High Spike
2025-07-01,2025,7,Tuesday,False,Madhya Pradesh,Alirajpur,7177,4195,11372,7,0.6311115019345761,3.1831244904388245,High Spike
2025-07-01,2025,7,Tuesday,False,Madhya Pradesh,Anuppur,5326,6621,11947,14,0.445802293462794,3.358043411846532,High Spike
2025-07-01,2025,7,Tuesday,False,Madhya Pradesh,Ashok Nagar,7223,5058,12281,8,0.5881442879244361,3.459648489672922,High Spike
2025-07-01,2025,7,Tuesday,False,Madhya Pradesh,Balaghat,6990,8213,15203,20,0.459777675458791,4.348540817243914,High Spike
2025-07-01,2025,7,Tuesday,False,Madhya Pradesh,Barwani,12217,10187,22404,9,0.5453044099267987,6.5391341269080865,High Spike
2025-07-01,2025,7,Tuesday,False,Madhya Pradesh,Betul,11877,15060,26937,21,0.44091769684820137,7.918103641240498,High Spike
2025-07-01,2025,7,Tuesday,False,Madhya Pradesh,Bhind,11030,5430,16460,20,0.6701093560145808,4.730928789782154,High Spike
2025-07-01,2025,7,Tuesday,False,Madhya Pradesh,Bhopal,13542,18015,31557,30,0.4291282441296701,9.323539148898945,High Spike
2025-07-01,2025,7,Tuesday,False,Madhya Pradesh,Burhanpur,5619,8268,13887,5,0.40462302873190753,3.948204642335144,High Spike
2025-07-01,2025,7,Tuesday,False,Madhya Pradesh,Chhatarpur,15951,10810,26761,20,0.5960539591196143,7.864563240948748,High Spike
2025-07-01,2025,7,Tuesday,False,Madhya Pradesh,Chhindwara,9622,12301,21923,26,0.43889978561328286,6.392810646565291,High Spike
2025-07-01,2025,7,Tuesday,False,Madhya Pradesh,Damoh,11445,9057,20502,12,0.5582382206613989,5.960532755573375,High Spike
2025-07-01,2025,7,Tuesday,False,Madhya Pradesh,Dewas,11201,13182,24383,15,0.45937743509822415,7.141159423370438,High Spike
2025-07-01,2025,7,Tuesday,False,Madhya Pradesh,Dhar,13926,11048,24974,18,0.5576199247217106,7.320945653895578,High Spike
2025-07-01,2025,7,Tuesday,False,Madhya Pradesh,Guna,16354,10832,27186,13,0.6015596262782315,7.993851139380531,High Spike
2025-07-01,2025,7,Tuesday,False,Madhya Pradesh,Gwalior,10484,10189,20673,18,0.5071349102694336,6.0125521217659275,High Spike
2025-07-01,2025,7,Tuesday,False,Madhya Pradesh,Hoshangabad,6210,7834,14044,15,0.44218171461122185,3.995965113049944,High Spike
2025-07-01,2025,7,Tuesday,False,Madhya Pradesh,Indore,14457,19258,33715,30,0.4288002372831084,9.980017466112567,High Spike
2025-07-01,2025,7,Tuesday,False,Madhya Pradesh,Jabalpur,13814,11994,25808,25,0.5352603843769373,7.574654141641713,High Spike
2025-07-01,2025,7,Tuesday,False,Madhya Pradesh,Jhabua,12659,6072,18731,9,0.6758315092627195,5.421782477637636,High Spike
2025-07-01,2025,7,Tuesday,False,Madhya Pradesh,Katni,6759,5207,11966,14,0.5648504094935651,3.3638233414234824,High Spike
2025-07-01,2025,7,Tuesday,False,Madhya Pradesh,Khargone,15937,17985,33922,19,0.4698131006426508,10.042988277819342,High Spike
2025-07-01,2025,7,Tuesday,False,Madhya Pradesh,Mandsaur,9157,8669,17826,19,0.5136878716481543,5.146475305682897,High Spike
2025-07-01,2025,7,Tuesday,False,Madhya Pradesh,Morena,13907,8309,22216,12,0.6259902772776378,6.481943244778262,High Spike
2025-07-01,2025,7,Tuesday,False,Madhya Pradesh,Narsinghpur,6634,4431,11065,16,0.5995481247175779,3.089732996748101,High Spike
2025-07-01,2025,7,Tuesday,False,Madhya Pradesh,Panna,9743,6825,16568,11,0.5880613230323515,4.763783126324819,High Spike
2025-07-01,2025,7,Tuesday,False,Madhya Pradesh,Raisen,10867,8123,18990,17,0.5722485518694049,5.500572043976065,High Spike
2025-07-01,2025,7,Tuesday,False,Madhya Pradesh,Rajgarh,14161,14443,28604,14,0.4950706194937771,8.42521640991293,High Spike
2025-07-01,2025,7,Tuesday,False,Madhya Pradesh,Ratlam,12437,11016,23453,13,0.5302946318168251,6.858247080919712,High Spike
2025-07-01,2025,7,Tuesday,False,Madhya Pradesh,Rewa,18560,11058,29618,29,0.6266459585387264,8.733682125230173,High Spike
2025-07-01,2025,7,Tuesday,False,Madhya Pradesh,Sagar,20512,12563,33075,25,0.6201662887377173,9.785325101415292,High Spike
2025-07-01,2025,7,Tuesday,False,Madhya Pradesh,Satna,15899,11855,27754,25,0.5728543633350148,8.166640613049362,High Spike
2025-07-01,2025,7,Tuesday,False,Madhya Pradesh,Sehore,9373,12005,21378,18,0.4384413883431565,6.227017929752769,High Spike
2025-07-01,2025,7,Tuesday,False,Madhya Pradesh,Seoni,6960,6017,12977,16,0.5363335131386299,3.671376436281207,High Spike
2025-07-01,2025,7,Tuesday,False,Madhya Pradesh,Shahdol,6589,6905,13494,14,0.4882910923373351,3.828651362138224,High Spike
2025-07-01,2025,7,Tuesday,False,Madhya Pradesh,Shajapur,10378,11557,21935,20,0.47312514246637793,6.396461128403366,High Spike
2025-07-01,2025,7,Tuesday,False,Madhya Pradesh,Shivpuri,22774,18001,40775,18,0.558528510116493,12.127717614179373,High Spike
2025-07-01,2025,7,Tuesday,False,Madhya Pradesh,Sidhi,10101,6514,16615,9,0.6079446283478784,4.778080846857275,High Spike
2025-07-01,2025,7,Tuesday,False,Madhya Pradesh,Singrauli,10435,4324,14759,11,0.7070262212887052,4.21347298923518,High Spike
2025-07-01,2025,7,Tuesday,False,Madhya Pradesh,Tikamgarh,17617,13037,30654,17,0.5747047693612579,9.048840390583885,High Spike
2025-07-01,2025,7,Tuesday,False,Madhya Pradesh,Ujjain,14172,12453,26625,22,0.532281690140845,7.823191113450577,High Spike
2025-07-01,2025,7,Tuesday,False,Madhya Pradesh,Vidisha,13882,11238,25120,12,0.5526273885350318,7.365359849592143,High Spike
2025-07-01,2025,7,Tuesday,False,Maharashtra,Ahmadnagar,15684,27686,43370,90,0.3616324648374452,12.917134311662851,High Spike
2025-07-01,2025,7,Tuesday,False,Maharashtra,Akola,7359,16443,23802,27,0.3091756995210487,6.964415261043695,High Spike
2025-07-01,2025,7,Tuesday,False,Maharashtra,Amravati,13925,32626,46551,42,0.29913428282958476,13.884816205572271,High Spike
2025-07-01,2025,7,Tuesday,False,Maharashtra,Aurangabad,18370,29979,48349,38,0.37994581066826616,14.431780067643675,High Spike
2025-07-01,2025,7,Tuesday,False,Maharashtra,Beed,15502,22186,37688,26,0.4113245595414986,11.188631161334865,High Spike
2025-07-01,2025,7,Tuesday,False,Maharashtra,Buldhana,11124,17614,28738,31,0.38708330433572274,8.465980123771422,High Spike
2025-07-01,2025,7,Tuesday,False,Maharashtra,Chandrapur,7025,14987,22012,33,0.3191441032164274,6.419885053531006,High Spike
2025-07-01,2025,7,Tuesday,False,Maharashtra,Dhule,13620,18986,32606,27,0.41771453106790163,9.64265210291057,High Spike
2025-07-01,2025,7,Tuesday,False,Maharashtra,Gadchiroli,4989,9883,14872,15,0.33546261430876817,4.247848359877042,High Spike
2025-07-01,2025,7,Tuesday,False,Maharashtra,Hingoli,6458,11208,17666,11,0.36556096456470055,5.0978022145085795,High Spike
2025-07-01,2025,7,Tuesday,False,Maharashtra,Jalgaon,24048,38429,62477,61,0.384909646750004,18.729614018336,High Spike
2025-07-01,2025,7,Tuesday,False,Maharashtra,Jalna,12373,19535,31908,26,0.3877710918891814,9.430315742662607,High Spike
2025-07-01,2025,7,Tuesday,False,Maharashtra,Kolhapur,13465,21236,34701,77,0.3880291634246852,10.279965390474306,High Spike
2025-07-01,2025,7,Tuesday,False,Maharashtra,Latur,9541,21878,31419,24,0.30366975397052737,9.281558607761095,High Spike
2025-07-01,2025,7,Tuesday,False,Maharashtra,Mumbai,14741,38238,52979,84,0.2782423224296419,15.840257643500518,High Spike
2025-07-01,2025,7,Tuesday,False,Maharashtra,Mumbai Suburban,10403,10805,21208,54,0.49052244436061865,6.175302770380055,High Spike
2025-07-01,2025,7,Tuesday,False,Maharashtra,Nagpur,12330,29230,41560,64,0.29667949951876804,12.366519967753373,High Spike
2025-07-01,2025,7,Tuesday,False,Maharashtra,Nanded,14898,31768,46666,42,0.31924741782025456,13.919799989853813,High Spike
2025-07-01,2025,7,Tuesday,False,Maharashtra,Nandurbar,14572,22262,36834,20,0.3956127490905142,10.92883853719194,High Spike
2025-07-01,2025,7,Tuesday,False,Maharashtra,Nashik,31999,51939,83938,75,0.38122185422573807,25.258196578911313,High Spike
2025-07-01,2025,7,Tuesday,False,Maharashtra,Osmanabad,8657,13940,22597,26,0.38310395185201573,6.597846043137108,High Spike
2025-07-01,2025,7,Tuesday,False,Maharashtra,Palghar,10490,9575,20065,37,0.5228008970844754,5.8275943753035175,High Spike
